TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	950	N	Michigan	AVE	3602	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	52	1984	08624947	CLSD		1424850	1376000	1376000	1424850	Cash	N/A	97%	97%	53	6	17032070681069				15710.18	None	2012	1398	No		No	No		36		2175	Estimated				City, Lake/Water, Park	6	3	3	0	2	1	2.1		2	Attached	None	None	Over $130K in new remodeling. Breathtaking views surround you in this luxury condo.  Brazilian Cherry Hrdwd Flrs throughout.  Kitchen is a chef's dream: Wolf, Sub Zero, Kitchen Aid appl.   Ambient lighting every room.  Master suite features jetted tub with separate walk in shower & body sprays. Custom closets.  Amenities: Pool, 24 hr doorman, gym,etc. Oak St beach and Mich. Ave shops right outside your door.	Use Showing Assist to set up appointment with a 24 hour notice.		Central Air	Electric, Radiant		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	One Magnificent Mile Condominium Association	Maura	(312) 664-6055				Hardwood	Hardwood				Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	15X14	13X11		18X14	20X18	15X15		14X12	Foyer, Walk In Closet	Whirlpool, Separate Shower, Steam Shower, Double Sink	Combined w/ LivRm			Cook	05/26/2014	05/31/2014	05/31/2014	06/20/2014
AT	950	N	Michigan	AVE	4601	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	08672267	CLSD		688000	670000	670000	688000	Conventional	N/A	97%	97%	83	83	17032070681147				9322.81	Homeowner	2013	858	No		No	No		46		1570	Estimated				S (South), W (West), City	4	1	1	0	1	1	1.1		2	Attached	None	None	Sophisticated renovation with stunning high-end improvements. Ebony wide-plank hardwood floors, SS kitchen, top-of-the-line appliances. Huge 1BR at nearly 1,600sq'.  Ceilings soar to 10'4". Open, panoramic S/SW exposures offer forever city views! Smart looking powder rm with SS counter & sink. In-unit washer & dryer, excellent storage. Full amenity bldg w/indoor pool, fitness ctr. Truly a treat to see! Dog friendly!	1 dog limit, 30lbs max. -  See move-in info under Additional Info - Garage is valet pkg, guest pkg avail for a fee.		Central Air	Electric, Radiant		Hardwood Floors, 1st Floor Laundry, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self managed	Penny Berman	(312) 664-6055									Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Hardwood				20X13	18X21	20X09		12X13	Foyer, Walk In Closet, Other	Separate Shower, Double Sink, Bidet, Soaking Tub	Separate			Cook	07/14/2014	10/04/2014	10/04/2014	11/06/2014
AT	950	N	Michigan	AVE	3605	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	57	1983	08685278	CLSD		1125000	940000	940000	975000	Cash	N/A	96%	84%	89	89	17032070681043				13009	Homeowner	2013	1142	No		No	No		36	B	1860	Builder				E (East), City, Lake/Water, Park	6	2	2	0	3	1	3.1		2	Attached	None	None	On the Mag-Mile a prime Bldg in Chicago. Tier "05" on the 36th Floor and 9' ceilings offers spectacular beach and lake views from every window. hardwood floors throughout.  Master bedroom suite boasts double his & hers marble baths with dressing closets; kitchen has been updated with  granite countertops; superb full amenity building: Indoor Pool, Deck, Exercise Room, 24-hour staff.			Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Wood Laminate Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self Managed	Penny or Maura	(312) 664-6055				Wood Laminate					Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Wood Laminate	14X12			16X15	18X33	11X11		COMBO	Breakfast Room, Foyer	Separate Shower, Double Sink, Bidet	Combined w/ LivRm			Cook	07/28/2014	10/24/2014	10/24/2014	11/25/2014
AT	950	N	MICHIGAN	AVE	5303	Chicago	Illinois	60611	8008		299	299	181	Condo, High Rise (7+ Stories)	57	1984	08699252	CLSD		1450000	1400000	1400000	1450000	Conventional	N/A	97%	97%	65	10	17032070681120				18085	Homeowner	2012	1677	No		No	No		53		2430	Estimated				N (North), E (East), W (West), City, Lake/Water	6	3	3	0	3	1	3.1		2	Attached	None	None	MAGNIFICENT SKYLINE, WATER & BEACH VWS N,E,W FR 53 AT TOP OF THE MAG MILE. ELEGANT, PUBLISHED HM FEATS BRILLIANT COLOR, CSTM WALL TRMTS & FABRICS, BLT IN BKCSES IN MASTERFUL STUDY, FRML STONE ENTRY, VAST LR-AMAZING ENTERTAINING SPACE, SEP DR, CSTM SOFFIT CLGS, WIDE CRWN MLDGS, PROPERLY TUCKED KIT, ALL WD CABS, GRANITE, HIS/HER BTHS DRESSED IN NATRL MRBL, RAISED VANITIES, STM SHWR, WICS. FURNISHED SALE ALSO POSSIBLE.			Central Air	Radiant		Laundry Hook-Up in Unit	No	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Whirlpool	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	.	.	(000) 000-0000				Carpet	Carpet				Carpet			Ceramic Tile	Carpet	Full	Carpet	13X12	14X13		20X13	27X19	10X09		13X12	No additional rooms		Combined w/ LivRm	End Unit		Cook	08/12/2014	08/21/2014	08/21/2014	10/24/2014
AT	950	N	Michigan	AVE	3001-03	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1984	08716278	CLSD		2195000	1940000	1940000	2195000	Conventional	N/A	88%	88%	248	163	17032070681097				22941.17	Homeowner, Senior	2013	2086	No		No	No		30		4000	Estimated				E (East), Lake/Water	9	3	3	0	3	2	3.2		2	Attached	None	None	Spectacular rarely available 4,000 sq ft combination of units 3001 and 3003 on the northeast corner.  Gorgeous renovation featuring hardwood floors, high ceilings, custom built-ins, grand separate formal living and dining rooms, stunning updated kitchen with center island, luxurious master suite with granite bath and 2 large walk-in closets.  Beautiful family room and den.	Front entry fixture is excluded. Sconces are negotiable.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Internet Access	One Magnificent Mile Condo Association	N/A	(312) 664-6055	95	No		Carpet	Carpet				Hardwood				Hardwood	Full	Carpet	20X13	13X12		20X13	28X19	19X18	21X18	25X14	2nd Kitchen, Foyer, Office	Whirlpool, Separate Shower, Double Sink, Full Body Spray Shower, Double Shower, Soaking Tub	Separate			Cook	09/02/2014	02/11/2015	02/11/2015	04/15/2015
AT	950	N	Michigan	AVE	3005	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	52	1984	08740622	CLSD		1149000	1100000	1100000	1149000	Cash	N/A	96%	96%	376	166	17032070681037				12746.3		2013	1119	No		No	No		30		1860	Plans				E (East), City, Lake/Water	5	2	2	0	3	0	3		2	Attached	None	None	Fab lake & park vus from every room. Renovated & redesigned 2 bedroom, 3 marble baths. Open SS/granite, kit w/breakfast bar, HDWD fls. crown moldings, recessed lites, custom closets. Mstr suite w/sumptuous oversized bath.Dbl bowl sinks, separate oversized double headed shower w/rainfall,walk in closet, make up area. Entertain in the separate bar area w/ice maker, frig & sink. + more! Furnishings available for sale			Central Air	Electric, Radiant, Indv Controls		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	No	Microwave, Dishwasher, Refrigerator, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	.	PENNY OR MAURA	(312) 664-6055				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	14X13			19X14	31X20	15X15		COMBO	Bar	Separate Shower, Double Sink, Double Shower, Soaking Tub				Cook	09/29/2014	03/13/2015	03/13/2015	07/01/2015
AT	950	N	Michigan	AVE	2505	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1984	08788712	CLSD		1399000	1200000	1200000	1399000	Conventional	N/A	86%	86%	121	121	17032070681032				12527.50	None	2013	1099	No		No	No		25		0	Not Reported				E (East), City, Lake/Water, Park	5	2	2	0	2	1	2.1	0	2	Attached	None	None	Full designer, never lived in, gut remodel w/lux high-end finishes. Reconfigured open floor plan w/lake & city views. Dark oak floors thru-out, Chef’s kitchen w/Bianco Carrara marble c-tops, cust Italian cabs by Arclinea Milano, all Miele appl, fully integrated fridge & dishwasher w/panel finishes. Baths have Carrara marble c-tops, Toto, Hansgrohe fixtures, steam shower w/ body sprays, & lights by Lightology.	This unit was completely gutted and extensively reconfigured with the FINEST finishes. One dog limit up to 30 lbs. Owner must live in the condo for 1 year before they can rent.		Central Air, Zoned	Electric, Radiant		Hardwood Floors, In-Law Arrangement, 1st Floor Laundry, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Security Door Locks, Service Elevator	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self Managed	Penny or Maura	(312) 664-6055				Hardwood					Hardwood	Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Full	Hardwood	16X12			18X14	18X14	19X12		15X14	Walk In Closet	Whirlpool, Separate Shower, Steam Shower, Double Sink, Full Body Spray Shower	Combined w/ LivRm	Roof Deck, Pool In-Ground, End Unit		Cook	11/18/2014	03/18/2015	03/18/2015	05/19/2015
AT	950	N	MICHIGAN	AVE	2306	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1984	08800110	CLSD		1999000	1500000	1500000	1860000	Cash	N/A	81%	75%	132	132	17032070681002				18230	Homeowner, Senior	2013	1672	No		No	No		23		3100	Estimated				N (North), S (South), E (East), W (West), City, Lake/Water	7	4	4	0	5	0	5		1	Attached	None	None	Seldom available, this beautiful 4bd/5bth residence is situated in the famed One Magnificent Mile bldg. A 3100 sqft home comprised of spacious, light filled rooms, all w/phenomenal views. The impressive living rm & formal dining rm offer dramatic views of the lake & Michigan Avenue. The inviting kitchen boasts a handsome banquette. Features include: hdwd flrs, custom millwork, wet bar. A full amenity Gold Coast bldg.	ONE DOG LIMIT UP TO 30LBS. OWNER MUST LIVE IN CONDO ONE YEAR BEFORE CONDO CAN BE RENTED. FLOOR PLAN AVAILABLE. DINING ROOM CHANDELIER IS EXCLUDED.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Bar-Wet, Elevator, Hardwood Floors, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	ONE MAGNIFICENT MILE CONDO ASSOCIATION	PENNY OR MAURA	(312) 664-6055				Carpet	Carpet	Carpet			Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Stone	Hardwood	Full	Carpet	18X18	16X11	15X12	18X16	32X18	15X13		16X13	Foyer		Separate			Cook	12/10/2014	04/20/2015	04/20/2015	06/01/2015
AT	950	N	Michigan	AVE	2301	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	182	Condo, High Rise (7+ Stories)	56	1984	08829622	CLSD		550000	535000	535000	539999	Cash	N/A	99%	97%	222	66	17032070681124				7201.54	Homeowner	2013	742	No		No	No		23		1570	Landlord/Tenant/Seller				S (South), W (West), City	4	1	1	0	1	1	1.1		2	Attached	None	None	ART LOVERS DREAM! WALLS GALORE! INVESTOR FRIENDLY! Ultra Chic rarely avail enormous 1bed,1.1 ba at Premier Mag Mile offers sophisticated living at it’s finest.  Live large in 1570 sq ft w/higher ceilings, w/large sep dining (can be den). Separate dressing room, in unit W/D, very generous closets & storage. World class shopping at doorstep. Full amenity bldg w/indoor pool, fitness, door staff. Dog Friendly!	24 hour notice please.    Bring all offers!		Central Air	Electric, Radiant, Indv Controls		1st Floor Laundry, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	N/A	N/A	(000) 000-0000									Travertine	TV-Cable, Fire Sprinklers		Travertine	Travertine	Full	Carpet				20X13	18X21	20X09		12X13	Foyer, Walk In Closet, Other	Separate Shower, Double Sink, Soaking Tub	Separate			Cook	02/03/2015	04/09/2015	04/09/2015	05/08/2015
AT	950	N	Michigan	AVE	5601	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	08836591	CLSD		649000	615000	615000	649000	Conventional	N/A	95%	95%	91	91	17032070681157				9978	Homeowner	2013	968	No		No	No		5		1570	Landlord/Tenant/Seller				S (South), W (West), City	4	1	1	0	1	1	1.1		1	Attached	None	None	Enjoy a private entrance to a one of a kind almost 1600sqft penthouse 1 bdrm/1.5 baths w/full din in luxury blg on Michgn Ave. Modern meets mid century modern w/custom wood built ins thru-out, sleek new ss apps, 10' ceilings, solid marble slabs thru-out baths & more! Outstanding views from oversized windows will astound! Steps to world renowned shopping & rests. Full amenity blg w/pool, fitness, 2 drmen, sundeck, etc			Central Air	Electric, Radiant		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner	Water, Common Insurance, Security, TV/Cable, Scavenger	ONE MAG MILE CONDO ASSOCIATION	PENNY OR MAURA	(312) 664-6055									Carpet			Marble	Carpet	Full	Carpet				20X13	21X16	13X09		14X10	No additional rooms	Separate Shower, Double Sink		End Unit		Cook	02/11/2015	05/12/2015	05/12/2015	05/29/2015
AT	950	N	Michigan	AVE	2606	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	57	1984	08873558	CLSD		1350000	1350000	1350000	1350000	Conventional	N/A	100%	100%	1	1	17032070681122				18834	Homeowner	2013	1695	No		No	No		26		3000	Estimated				S (South), E (East), W (West), City, Lake/Water	8	4	4	0	5	0	5		1	Attached	None	None	Sold before print! Rarely available "06" tier at One Mag Mile. Offers stunning south views down Michigan Avenue and east views of the lake. Estate sale ready for the buyer's updates. Full service building with indoor pool, spa, exercise, garage parking and more. World Class North Michigan Avenue location!			Central Air	Electric, Radiant		Bar-Wet	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Security Door Locks, Service Elevator	Water, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	One Mag Mile Association	Penny Berman	(312) 664-6055	93			Carpet	Carpet	Carpet			Ceramic Tile			Ceramic Tile	Ceramic Tile	Full	Carpet	15X18	11X14	12X13	16X15	17X31	10X11		13X14	Breakfast Room, Foyer, Walk In Closet	Soaking Tub	Combined w/ LivRm			Cook	03/27/2015	03/27/2015	03/27/2015	03/30/2015
AT	950	N	MICHIGAN	AVE	2202	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	56	1984	08862405	CLSD		1450000	1350000	1350000	1450000	Conventional	N/A	93%	93%	221	221	17032070681055				14508.32	Homeowner, Senior	2014	1391	No		No	No		22		2175	Estimated				E (East), City, Lake/Water, Park	7	3	3	0	2	1	2.1		1	Attached	None	None	SPECTACULARLY DESIGNED & APPOINTED HOME IN ONE OF CHICAGO'S FINEST BLDGS. CUSTOM DESIGNED HOME OFFERS TOP FINISHES & ALL MODERN CONVENIENCES BUYERS EXPECT. A GRACIOUS FLPL W/HDWD FLRS, CUST CABS THRU-OUT, TOP OF THE LINE APPLS & MECHS, TAILORED WNDW TRTMTS, ELEC CNTRLS THRU-OUT. LR HAS A CUSTOM THEATER SYSTEM, MSTR BED/BTH SUITE IS BEAUTIFUL W/CUST CABS & STONE. THE 3RD BR IS THE LIBRARY. FLEXIBILITY, STYLE & VIEWS.	JUST BEAUTIFUL, DONE BY ONE OF CHICAGO'S TOP DESIGNERS, IT HAS ALL OF THE TOP FINISHES AND MECHS, OPEN FLRPL FOR ENTERTAINING, 3RD BR CURRENTLY A LIBRARY, ADD STORAGE AS 2ND OFFICE, 1 DOG UP TO 30 LBS. EASY TO SHOW. USE SHOWING ASSIST.		Central Air, Zoned, 2 Separate Systems	Electric, Radiant		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Whirlpool, Other	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	.	Penny	(312) 664-6055	96	Yes		Carpet	Hardwood				Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors, Air Cleaner		Hardwood	Hardwood	Full	Carpet	12X12	12X12		14X13	21X18	14X11		22X13	Office	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm	Roof Deck, Cable Access		Cook	03/16/2015	10/22/2015	10/22/2015	12/10/2015
AT	950	N	Michigan	AVE	3403	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	08948773	CLSD		1345000	1255000	1255000	1345000	Cash	N/A	93%	93%	7	7	17032070681101				15004.37	Homeowner, Senior	2013	1465	No		No	No		34		2430	Builder				E (East), W (West), City, Lake/Water, Park	6	2	2	0	2	1	2.1		2	Attached	None	None	Sweeping panoramic views from every picture window overlooking Oak  Street Beach and Lake Michigan, north through Lincoln Park and west over the glittering lights of the city.  A one of a kind design of a dramatic custom open plan for gracious entertaining. The third bedroom has become a large den/library. Thoughtful built-ins thru-out. A prime location in one of Chicago's most sought after full amenities building!	Owner Can Rent After Owning One Year.  One Dog up to  30 lbs.		Central Air, Zoned	Electric, Radiant		Laundry Hook-Up in Unit	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Whirlpool, Other	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self Managed	Penny	(312) 664-6055	96	No		Granite					Granite			Granite	Granite	Full	Granite	12X13			13X19	19X29	16X16		12X20	Library	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm			Cook	06/09/2015	06/15/2015	06/15/2015	08/10/2015
AT	950	N	Michigan	AVE	4405	Chicago	Illinois	60611	8008	One Magnificent Mile	299	299	181	Condo, High Rise (7+ Stories)	56	1984	09028500	CLSD		1150000	1115000	1115000	1150000	Cash	N/A	97%	97%	10	10	17032070681051				14555	None	2014	1320	No		No	No		44	CONDO	1860	Builder				N (North), E (East), Lake/Water	5	2	2	0	3	1	3.1		1	Attached	None	None	On the Magnificent Mile... A Premier Luxury Gold Coast Building in Chicago.     Sought after North East corner 2 Bedroom, 3.5 Bath on the 44th Floor with 10.6 ft. ceilings. Magnificent crystal clear view of Lake Michigan, Oak Street Beach and Park, from every picture window. Watch the Sunrise! A gracious home featuring new open Kitchen redesigned for today's lifestyle. Center Island with Breakfast seating. Tasteful and quality high-end finishes include: Custom wood cabinetry, Ann Sacks Tile, Bosch, Dacor, Subzero, and Viking appliances. Beautiful White Oak floors, spacious Living Room/Dining Room perfect for entertaining. Master Bedroom Suite w/His and Hers Baths and walk-in-closets; second Bedroom with ensuite Bath. Amenities: Indoor Pool, new Deck with grills, new Fitness Center, 24-hr Door Staff. A beautifully managed building. Enjoy Fine Dining, Shopping, Recreation and Entertainment at your doorstep.	Note: Floor Plan, 05 Tier, plus new redesigned Kitchen floor plan attached. Rental Restriction: Leasing allowed after one year of full ownership. Pet Policy: One(1) Dog up to 30 lbs. Garage: $348/mo. Leased,Valet, unlimited plus guest parking.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned			No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self-Managed	Penny Berman Manger. or Maura	(312) 664-6055	92			Carpet					Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	16X12			19X15	18X33	19X12		COMBO	Foyer	Separate Shower, Bidet, Soaking Tub	Combined w/ LivRm			Cook	09/01/2015	09/10/2015	09/10/2015	11/06/2015
AT	950	N	Michigan	AVE	4003	Chicago	Illinois	60611	8008		299	299	181	Condo, High Rise (7+ Stories)	56	1984	09375904	ACTV		1739000	1739000		1739000					287	152	17032070681107				16113	Homeowner	2015	1604	No		Unknown	No		40		2430	Landlord/Tenant/Seller				N (North), E (East), W (West), City, Lake/Water	6	3	3	0	3	1	3.1		2	Attached	None	None	One Magnificent Mile! This rarely available modern corner unit was fully renovated by Architects Krueck & Sexton. The 3 bedroom, 3.5 bath has breathtaking panoramic views of Oak St Beach, Lake Michigan, the North Shoreline and incredible Western sunsets from every picture window. High-end finishes with coved ceilings & limestone floors. Remote automated installed media system thru-out & electronic shades. Kitchen features new Miele & Subzero appliances, white quartz counter tops & dining overlooking the beach and Lake Michigan. Master bedroom suite has walk-in closet, ensuite spa bathroom, wrapping N/W corner features whirlpool tub, steam shower, double sinks, white quartz vanity and Wow views! Walk in laundry. Building amenities include: 24 hour door staff, indoor pool, sauna, new fitness center, sun decks, grills & ample garage parking.			Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Sauna/Steam Room, Bar-Dry, Wood Laminate Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SELF MANAGED	PENNY BERMAN OR MAURA	(312) 664-6055				Stone	Wood Laminate				Stone	Humidifier, TV-Cable, Fire Sprinklers, Ceiling Fan		Stone	Stone	Full	Stone	12X12	15X11		19X13	25X16	19X12		15X16	Foyer	Whirlpool, Separate Shower, Steam Shower, Double Sink	Separate	Balcony, Deck, Hot Tub, Roof Deck, Pool In-Ground, Grill-Outdoors		Cook	10/26/2016			
