TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage	List Office Nm	LO	List Agent	LAG	Co-list Nm	Co-Lister	List Off. Ph.	List Dt Rcvd	List Agent Ph.	Selling Off. Nm	SO	Selling Agent	SAG	Selling Agent Ph.	Coop Comp	SCI
AT	3440	N	Lake Shore	DR	11D	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09183943	CLSD		269900	265000	265000	269900	Conventional	N/A	98%	98%	23	23	14213070471116				2990.07	Other	2014	1092	No		No	No		11		0	Not Reported				N (North), E (East), W (West), Lake/Water, Park	5	2	2	0	2	0	2		1	Attached	None	None	Imagine unobstructed views of sailboats docked in Belmont Harbor and mesmerizing sunrises over Lake Michigan. These views from your living and dining areas will take your breath away! Now imagine yourself calling it home. This spacious 2 bedroom and 2 bath condo has an open kitchen, and updated baths. Ample organized closets. Price includes storage locker 68 located on the second floor.  On-site valet parking is only $165.00 per month. Near CTA buses, shops, restaurants, Belmont Yacht Club, jogging, and bike paths. Sorry no pets.	PLEASE USE SHOWING ASSIST. LISTING AGENT WILL ACCOMPANY WITH PROPER NOTICE. BUILDING IS FHA APPROVED AND IS A NON PET BUILDING. OWNER OCCUPANCY RATE IS APPROXIMATELY 70%. NO RENTAL CAP. NO CURRENT SPECIAL ASSESSMENT. APPROXIMATE RESERVES ARE $725,965. ON-SITE MONTHLY VALET PARKING IS AVAILABLE FOR $165. IN-UNIT WASHER/DRYER IS NOT ALLOWED. COMCAST BASIC CABLE IS INCLUDED IN MONTHLY ASSESSMENT. PLEASE SEE ADDITIONAL INFORMATION FOR FLOOR PLAN, DISCLOSURES, BUILDING PROFILE, MONTHLY ASSESSMENT INCLUSIONS, AND SALES PACKET.		Central Air	Hot Water/Steam		Elevator, Wood Laminate Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator, Street Lights	Heat, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	LIEBERMAN	EADKA TIDWELL	(773) 348-2777	70	Yes		Wood Laminate					Wood Laminate			Wood Laminate	Carpet	Full	Carpet	14X11			15X13	21X15	9X8		9X8	No additional rooms		Combined w/ LivRm	Storms/Screens	04/04/2016	04/26/2016	04/26/2016	07/28/2016		Coldwell Banker Residential	10115	Nancy Gardner	129641	 		(312) 266-7000	04/04/2016	(312) 933-7484	@properties	16983	Jonathan Klemt	863384		2.5%-$325 (on Net SP)	None
AT	3440	N	Lake Shore	DR	9E	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09298691	CLSD		189000	185000	185000	189000	Conventional	N/A	98%	98%	13	13	14213070471089				2178.76		2015	535	No		No	No		9		0	Not Reported					4	1	1	0	1	0	1		1	Attached	None	None	Recently renovated 1 bed/1 bath in fabulous Lakeview location.  Kitchen with new stainless steel appliances, granite and backsplash.  Spacious floorplan with tons of light.  Huge balcony off of living room.  Freshly painted and in wonderful condition.  Full amenity building with 24 hour doorman and gym.  Garage parking available for $165/month-no wait list.  Amazing location across from Belmont Harbor and close to dining, shops and nightlife.  Please note that this is a no pet building.	Please note:  This is a no pet building.  Storage unit is locker #65.		Central Air	Hot Water/Steam			No				Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777x1														None					14X10	22X13	10X09		09X08	No additional rooms				07/27/2016	08/08/2016	08/08/2016	09/19/2016		@properties	15694	Laura Rahilly	163193	 		(773) 862-0200	07/27/2016	(773) 490-0418	Citywide Real Estate	15473	Wen Li	881665		2.5%-$295 (on Net SP)	None
AT	3440	N	Lake Shore	DR	10A	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09055238	CLSD		254900	237000	237000	254900	Cash	N/A	93%	93%	10	10	14213070471099				3848.63	None	2014	1162	No		No	No		10		1200	Estimated				E (East), Lake/Water	5	2	2	0	2	0	2		2	Attached	None	None	Glorious panoramic views of Lake Michigan & Belmont Harbor from every room of this spacious, move-in ready 2 bedroom, 2 bath unit!  Highly desirable A-Tier. Terrific layout with tons of natural light.  Endless closet space and additional storage space.  Kitchen and baths all beautifully updated- Bosch stainless appliances, marble/granite counters, mosaic tiles.  Motorized window treatments with remotes.  Enjoy a full amenity bldg with 24 door staff, exercise room, bike room, on site management & 2-car valet garage parking!  No Pets. No In-Unit Laundry.  Heat and gas included in assessment! Walk to nearby grocery stores, coffee shops, numerous restaurants and great shopping.  Lakefront and bus stop are just steps from your door.  Nettelhorst School District!	No Pets. No in-unit washer/dryer. Monthly leased garage parking- 1st car $165, 2nd car $185.  No current specials. Rentals allowed.		Central Air	Gas, Forced Air		Elevator, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman	Eadka Tidwell	(773) 348-2777x1	70	Yes		Carpet					Porcelain Tile			Porcelain Tile	Carpet	Full	Carpet	17X11			20X15	23X15	19X8		COMBO	Foyer			Storms/Screens, Cable Access	10/03/2015	10/12/2015	10/12/2015	10/23/2015		Eric Marcus Real Estate Group	15899	Suzanne Rothenberg	841568	Suzanne Rothenberg	841568	(773) 244-1110	10/03/2015	(312) 402-8733	d'aprile properties	16240	Edyta Schell	188192	(773) 593-9687	2.5%-$295 (on Net SP)	None
AT	3440	N	Lake Shore	DR	12F	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, High Rise (7+ Stories)	22	1959	09148783	CLSD		175000	160000	160000	175000	Cash	N/A	91%	91%	16	16	14213070471132				1450.65	Homeowner	2014	598	No		No	No		12		800	Estimated				S (South), W (West), City	4	1	1	0	1	0	1		1	Attached	None	None	Spacious and sunny one bedroom in fantastic location! Enjoy city/sunset views from the large west-facing balcony-perfect for grilling! Walk to everything location, jogging/bike path/lakefront/Belmont Harbor as well as express bus stop at your doorstep! Easy stroll to Wrigley Field and the RED/BROWN line. Building amenities: doorman, bike area, and exercise facilities.Valet pkg for $165 a month.This is a no pet building.FHA approved building!Visitor Parking.	Building has many recent improvements including all new plumbing, windows, laundry, etc. No pets building. $680,000 in reserves. No special assessments.		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777x1	70	Yes												None					14X11	13X22	09X09		08X09	Balcony		Separate	Balcony	02/25/2016	03/11/2016	03/11/2016	04/28/2016		Berkshire Hathaway HomeServices KoenigRubloff	10900	Molly Boyd	144750	 		(312) 642-1400	02/25/2016	(312) 351-0782	Berkshire Hathaway HomeServices KoenigRubloff	4110	Maria Franks	37591	(847) 556-5850	2.5% - $325 (on Net SP)	None
AT	3440	N	LAKE SHORE	DR	7B	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo	19	1955	09113762	CLSD		192000	182000	182000	192000	Conventional	N/A	95%	95%	90	26	14213070471058				1672	Homeowner	2014	690	No		No	No		7		0	Not Reported				E (East), Lake/Water	4	1	1	0	1	0	1	0	1	Attached	None	None	FEEL LIKE YOU'RE ON VACATION IN THE BEST 1-BEDROOM ON LAKE SHORE DRIVE! WATCH THE BOATS FROM YOUR LARGE TERRACE WITH UNOBSTRUCTED VIEWS OF THE PARK, HARBOR AND LAKE BEYOND. BEAUTIFUL CRISP NEUTRAL DÉCOR WITH GORGEOUS LIGHT HARDWOOD FLOORING THROUGHOUT, AMPLE CLOSET SPACE, DESIGNATED DINING AREA, WHITE KITCHEN, & TONS OF SUNLIGHT POURING IN THROUGHOUT. EXCLUSIVE LAKE SHORE DRIVE ADDRESS AND METICULOUSLY KEPT UNIT. 24-HOUR DOORMAN, GARAGE PARKING AVAILABLE ONSITE, WORKOUT ROOM, AND STORAGE. WALK TO SHOPS, CAFES, GROCERY, ETC. TRANSPORTATION AT YOUR DOORSTEP. MOVE RIGHT IN!	Strong reserves and very well managed building! No specials. No pets allowed. Extra storage locker, management on site, 24 hour doorman, exercise facilities,		Central Air	Gas			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman	Eadka Tidwell	(773) 348-2777		Yes							Hardwood			Ceramic Tile	Hardwood	None	Carpet				15X12	21X14	10X08		9X9	No additional rooms		Separate	Balcony	01/11/2016	02/05/2016	02/05/2016	03/22/2016		Berkshire Hathaway HomeServices KoenigRubloff	84215	Brad Lippitz	126952	Brittany Shapiro	868144	(773) 404-1144	01/11/2016		Berkshire Hathaway HomeServices KoenigRubloff	14470	Kenneth Marier	110814	(312) 305-3600	2.5%-$325 (on Net SP)	None
AT	3440	N	Lake Shore	DR	15A	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, High Rise (7+ Stories)	19	1955	09484928	CLSD		284900	250000	250000	284900	Conventional	N/A	88%	88%	60	23	14213070471154				4094.38	Homeowner	2015	1229	No		No	No		15		0	Not Reported	0		0	N (North), S (South), E (East)	5	2	2	0	2	0	2		1	Attached	Full	Finished	RARELY AVAILABLE 2 BEDROOM / 2 BATH PREMIER CORNER TIER ON HIGH FLOOR. LONG, HARDWOOD ENTRYWAY TO UNIT W/ NICHE FOR PLANNING DESK, ECT. HUGE LIVING ROOM / DINING AREA WITH AMAZING UNOBSTRUCTED VIEWS OF LAKE, BELMONT HARBOR, AND LAKE SHORE DRIVE! REMODELED KITCHEN WITH WALL REMOVED SO YOU CAN ENJOY VIEWS FROM EVERYWHERE!!! UPGRADED PLUMBING AND ELECTRICAL TOO! MASTER SUITE W/ PRIVATE BATH, WALK-IN CLOSET W/ ADDITIONAL WINDOW. BUILT-IN OFFICE DESK AND SHELVING UNIT. SECOND BEDROOM FEATURES BUILT-IN CABINETRY / DRESSERS. EXTREMELY WELL MANAGED, FULL SERVICE BUILDING W/ 24 HR DOORMAN. MONTHLY VALET PARKING IMMEDIATELY AVAILABLE. STORAGE ROOM. LAUNDRY, BIKE AND EXERCISE ROOM! PRICED TO SELL!!! PREFER CLOSING END OF JANUARY/FEBRUARY. CALL AGENT FOR DETAILS...	ESTATE SALE.  PLEASE CALL GLENN AT 847-791-4536 WITH ANY QUESTIONS.		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tridwell	(773) 348-2777	70													Full		14X11			16X12	22X14	9X8		10X8	Foyer		Separate		01/24/2017	02/15/2017	02/15/2017	04/06/2017		Coldwell Banker Residential Brokerage	8256	Glenn Brezka	82262	 		(847) 541-5000	01/24/2017	(847) 791-4536	AP Realty Chicago	18150	Andrew Marsh	136307	(773) 248-8800	2.5% -$295 (on Net SP)	None
AT	3440	N	Lake Shore	DR	4C	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)	1	1967	09474431	CLSD		180000	170000	170000	180000	Conventional	N/A	94%	94%	161	65	14213070471017	No			2497.80	None	2015	695	No		No	No		4		800	Estimated	0		0	S (South), E (East), Lake/Water, Park	4	1	1	0	1	0	1		2	Attached	None	None	Beautiful Belmont Harbor views from this 1bed/1bath in prime Lakeview. Large living room and dining room combo with new wood laminate flooring. Kitchen features updated appliances granite counter-tops and newer maple cabinets. Large master bedroom with wood laminate flooring. Newly updated bathroom. Unit has been freshly painted. Recently upgraded electric and plumbing throughout including upgraded fixtures in kitchen and bath. Full amenity building features fitness center, 24 hour door person, on-site laundry and bike room. Parking available for rent in attached heated parking garage.	Rental parking $165/month. Rentals allowed/ 12 month minimum lease required/ no rental cap/ 30% currently leased.  Reserves- $829,176.  Board approval required for all sales/ board meets once per month. $500 transfer fee/ $250 moving damage deposit. Floor plan under additional information.		Central Air	Gas, Forced Air		Elevator, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management	Eadka Tidwell	(773) 348-2777x1		Yes							Wood Laminate			Ceramic Tile	Wood Laminate	None	Wood Laminate				15X12	22X23	9X8		COMBO	No additional rooms			Storms/Screens	01/10/2017	03/15/2017	03/15/2017	04/14/2017		Baird & Warner	10274	Millie Rosenbloom	107552	 		(773) 697-5555	01/10/2017	(312) 980-1517	Keller Williams Chicago-Lincoln Park	86580	Alex Wolking	884417	(312) 343-1039	2.5%-$300 (on Net SP)	None
AT	3440	N	LAKE SHORE	DR	5F	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09581732	A/I	A/I	159900	159900		159900					17	17	14213070471034	No			2117.78	None	2015	589	No		No	No		5		0	Not Reported	0		0	W (West)	4	1	1	0	1	0	1		2	Attached	None	None	Spacious and bright west facing 1 bedroom in fantastic Lakeview East location.  Abundant closet space and additional storage. Separate dining area. Enjoy easy living in this well maintained high rise steps from the lake.  A full amenity building with 24 hours door staff, exercise room, bike storage, on site management & 2-car valet garage parking! Heat, gas and cable (HBO!) included in the assessments. Walk to Mariano's/Jewel, coffee shops, fantastic restaurants & shopping on Broadway.  Bus stop literally outside the front door. No pets.  No In-Unit laundry. Nettelhorst School District! Investor friendly.	No Pets.  No in-unit washer/dryer.  Monthly leased garage parking.  1st car $165, 2nd car $185.  Per management no current specials.  Healthy reserves.  Rentals allowed.  48 hours notice required.		Central Air	Forced Air, Indv Controls		Elevator, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management	Eadka Tidwell	(773) 348-2777x1	70	Yes							Carpet			Ceramic Tile	Carpet	None	Carpet				16X11	22X14	9X8		9X8	Foyer	Soaking Tub	L-shaped	Storms/Screens, Cable Access	04/01/2017	04/10/2017				Eric Marcus Real Estate Group	15899	Eric Marcus	141587	Suzanne Rothenberg	841568	(773) 244-1110	04/01/2017	(773) 244-1110						2.5%-$295 (on Net SP)	None
AT	3440	N	LAKE SHORE	DR	6F	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)		1955	06488801	CLSD		214900	205000	205000	214900	FHA		95%	95%	22	22	14213070471048				1133	Homeowner	2005	426	No		No			6		0	Not Reported				W (West), City	4	1	1	0	1		1	0	1		None	None	BRIGHT, BEAUTIFUL AND SPACIOUS 1 BEDROOM IN STYLISH HIGH RISE. HUGE LIVING RM AND SEPARATE DINING AREA. THIS HOME HAS OPEN WESTERN CITYSCAPE VIEWS. BRAND NEW HARDWOOD FLOORS THROUGHOUT. A CONTINUOUS WALL OF  NEWER WINDOWS ADDS TO THE HOME'S CLASSIC MID-CENTURY APPEAL. A  BALCONY TOO! STAINLESS APPL IN KITCHEN, UPDATED BATH. CLEAN, SLEEK  & READY TO MOVE INTO. GREAT UNIT IN A GREAT BUILDING IN AN EVEN BETTER LOCATION!			Central Air	Gas, Forced Air				Oven/Range, Dishwasher, Refrigerator		Door Person, Elevator, Exercise Room	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Lawn Care, Scavenger, Snow Removal												Hardwood	TV-Cable		Hardwood	Hardwood	None	Hardwood				14X11	13X21	9X8		8X8			L-shaped	Balcony, Storms/Screens	04/22/2007	05/13/2007	05/13/2007	07/03/2007		Realty Chicago	14189	Don Friedman	120799	 		(773) 944-5800	04/23/2007	(312) 699-1214	The Hudson Company	3638	Dina Davis	36017	(847) 239-0913	2.5-$150	None
AT	3440	N	Lake Shore	DR	10A	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)		1955	07730127	CLSD		219900	185000	185000	219900	Cash	N/A	84%	84%	59	59	14213070471099				875	Senior	2009	1033	No		No	No		10		0	Not Reported				E (East), Lake/Water, Park	5	2	2	0	2	0	2		2	Attached	None	None	Spectacular views of Lake & Belmont Harbor from every room in this rarely available 2BR,2Bath A-Tier unit!Prepare to be wowed by the million dollar views.Great light and space!Terrific layout with tons of closet space. All this in a great updated full amenity bldg w/24 door staff & 2-car heated gar prkg on site -no wait! Shopping, restaurants & lakefront are just steps from your door.	This unit has not been recently updated..... but it's in incredible condition and is priced below market value. The building has ample reserves and is in great condition. No pets allowed.		Central Air, Zoned	Gas, Forced Air		Storage	NO	Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer	Heat, Air Conditioning, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal							Carpet					Carpet			Carpet	Carpet	Full	Carpet	14X11			16X12	22X16	9X8		10X8	No additional rooms		L-shaped		02/12/2011	04/11/2011	04/11/2011	05/18/2011		Baird & Warner	10273	Michael Hall	111699	 		(773) 549-1855	02/12/2011	(773) 710-3990	@properties	17665	Dee Springer	106277	(773) 294-3466	2.5%-$275 (on Net SP)	None
AT	3440	N	LAKE SHORE	DR	14C	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)	1	1967	07836660	CLSD		144900	130000	130000	135000	Cash	S	96%	90%	191	42	14213070471143				2893.56	None	2010	560	No		Unknown	No		1		800	Estimated				S (South), E (East), Lake/Water, Park	4	1	1	0	1	0	1		1	Attached	None	None	VIEWS OF LAKE & BELMONT HARBOR FROM 14th Floor. 1BR/1BA, LAKE FACING BALCONY. FULL AMENITY BLDG w/24h DOORMAN... Exercize Rm, Extra storage, Bike Room, ...GREAT LOCATION!!! EXPRESS BUS TO DOWNTOWN, SHOPPING, RESTAURANTS.... LAKEFRONT BUILDING...NEAR: PARK, GOLF, RUN/WALK PATH, TENNIS COURTS... READY FOR YOUR TLC! Must sell! Bring back up offers!	CC: Pursuant to Short Sale. SHORT SALE		Central Air	Gas, Forced Air		Elevator, Storage	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman	Alexis Besbekos	(773) 348-2777		Yes												None					15X12	20X15	10X7		9X9	No additional rooms			Storms/Screens	06/18/2011	07/29/2011	07/29/2011	06/14/2012		RE/MAX City	17299	Tamara Vesna, ABR,e-PRO,SFR	129627	 		(773) 775-0600	06/18/2011	(773) 775-0600x120	RE/MAX City	17299	Henry Sakowski	113404	(773) 745-1000	2,5% -$120 (on Net SP)	Short Sale
AT	3440	N	Lake Shore	DR	17C	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo	20	1955	08013919	CLSD		175000	166500	166500	175000	Cash	N/A	95%	95%	1	1	14213070471184				2959.29	None	2010	651	No		No	No		17		850	Estimated				E (East), Lake/Water	4	1	1	0	1	0	1		1	Attached	None	None	SOLD BEFORE PRINT.			Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Liberman	Ms. Tidwell	(773) 348-2777		Yes							Hardwood			Stone	Hardwood	None	Carpet				15X12	20X15	10X07		09X09	No additional rooms		Separate		03/09/2012	03/09/2012	03/09/2012	04/30/2012		CG Realty Group Ltd	14897	Steven Glick	123351	 		(773) 573-0101	03/09/2012	(773) 573-0105	CG Realty Group Ltd	14897	Steven Glick	123351	(773) 573-0105	2.5% -$150 (on Gross SP)	None
AT	3440	N	LAKE SHORE	DR	16F	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, High Rise (7+ Stories)	27	1955	08090015	CLSD		128000	115000	115000	128000	Conventional	N/A	90%	90%	31	31	14213070471173				2454	None	2010	575	No		No	No		16		800	Other				S (South), W (West), City	4	1	1	0	1	0	1		1	Attached	None	None	Well priced top floor spacious 1 bedroom Short Sale across from Belmont Harbor. Enjoy city views from large west facing balcony. Assessments include gas, heat, C/A, basic cable and more. Walk to everything location, jogging/bike path as well as bus stop at your doorsteps! Building amenities incl doorman, bike area, and exercise facilities. Valet pkg for $150 a month. This is a no pet building. FHA approved building!	48 HR REQUIRED FOR ALL SHOWINGS, RENTER REQUIRED TO BE GIVEN 60 DAYS NOTICE FOR MOVE OUT.    BUILDING IS FHA APPROVED.		2 (Window/Wall Unit)	Gas, Forced Air			No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Lieberman Mgmt Services	Eadka Tidwell	(773) 348-2777x1		Yes							Carpet			Stone	Carpet	None	Carpet				14X11	13X22	09X09		08X09	Balcony		Separate	Balcony	06/12/2012	07/12/2012	07/12/2012	11/29/2012		@properties	84025	Yvette DuPree	114700	 		(773) 432-0200	06/12/2012	(773) 432-0200	Century 21 American Sketchbook	2535	Michael Rein	12987	(847) 208-4189	2.5%-$250 (on Net SP)	None
AT	3440	N	LAKE SHORE	DR	8B	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, High Rise (7+ Stories)	20	1955	08140976	CLSD		137800	129000	129000	137800	Cash	S	94%	94%	25	25	14213070471072				2204.86	None	2011	625	No		No	No		8		875	Landlord/Tenant/Seller				N (North), E (East), Lake/Water	4	1	1	0	1	0	1	0	1	Attached	None	None	FHA APPROVED! BANK APPROVED PRICE! HUGE UPGRDED LAKE VIEW 1 BED/1 BATH WITH UNOBSTRCTED LAKE/HARBOR VIEWS IN HIGH AMENITY BUILDING ON LAKE SHRE DRVE! LARGE FOYER OPENS TO X-WIDE LIVING & DINING ROOMS AND PRIVATE DECK; CRISP ALL WHITE KTCHN, HW FLRS T/O, RENOV GRNT/CHRY BATH W/VESSEL SINK, & GIANT BDRM W/TONS OF CLOSET SPACE; ASM INCL ALL BUT ELEC; 24/7 DRMN, GYM, LDRY, CLOSE TO PUB TRANSPO;RNTL PRKG AVAIL;SHORT SALE	CC: Pursuant to Short Sale. BANK APPROVED PRICE! FHA APPROVED BLDG;ONLY ONE LENDER & SHORT SALE PROCESS ALREADY BEGUN WITH EXPERIENCED SHORT SALE TEAM INVOLVED; BANK APPROVES PRICE; FOR INTERACTIVE FLOORPLAN PLEASE SEE VIRTUAL TOUR LINK		Central Air	Gas		Wood Laminate Floors, 1st Floor Bedroom, 1st Floor Full Bath, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	LIBERMAN MANAGEMENT SERVICES	EADKA TIDWELL	(773) 348-2777x1		Yes							Wood Laminate	Intercom, CO Detectors		Ceramic Tile	Wood Laminate	None	Wood Laminate				13X12	21X14	08X08		10X08	Deck, Foyer		Separate	Deck	08/19/2012	09/12/2012	09/12/2012	04/12/2013		Berkshire Hathaway HomeServices KoenigRubloff	14035	Mario Greco	113690	Alex Nettey	170729	(773) 687-4663	08/19/2012	(773) 687-4696	Pearson Realty Group	84674	Barb Steinhauser	189942	(773) 294-8984	2.5%- $325 (on Net SP)	Short Sale
