TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	800	N	MICHIGAN	AVE	4903	Chicago	Illinois	60611	8008	PARK TOWER	299	299	116	Condo, High Rise (7+ Stories)	67	2000	08636893	CLSD		1750000	1400000	1400000	1595000	Conventional	N/A	88%	80%	274	257	17032310181086				23780.91	Homeowner	2012	1121	No		No	No		49		2000	Estimated				N (North), W (West)	5	2	2	0	2	1	2.1	1	1	Attached	None	None	SOPHISTICATION AT THE PARK TOWER NW TIER WITH BREATHTAKING LAKE AND CITY VIEWS. THE OPEN FLOOR PLAN FEATURES TASTEFUL ARCHITECTURAL DETAILS THROUGHOUT. IN PRISTINE CONDITION. BRING YOUR MOST DISCRIMINATING BUYERS. ONE GARAGE SPACE INCLUDED IN THE PRICE. ENJOY AMENITIES OF THE FAMED PARK HYATT HOTEL FROM ROOM SERVICE, CONCIERGE SERVICE, NOMI AND SPA HEALTH CLUB WITH YOUR MEMBERSHIP.	PLEASE CLICK ON ADDITIONAL INFORMATION FOR FLOOR PLANS.		Central Air, Zoned	Electric, Zoned		Hardwood Floors	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Exercise Room, Storage, Health Club, Pool-Indoors, Receiving Room, Service Elevator	Water, Gas, Parking, Doorman, TV/Cable, Exterior Maintenance, Scavenger	.	Shelly Costellano/Lindsey	(312) 587-3280				Hardwood					Hardwood			Hardwood	Hardwood	Full	Carpet	14X13			14X14	21X17	13X11		16X14	Foyer	Whirlpool, Separate Shower	Combined w/ LivRm			Cook	06/06/2014	02/17/2015	02/17/2015	03/16/2015
AT	800	N	MICHIGAN	AVE	4703	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo	60	2000	08718607	CLSD		1695000	1400000	1400000	1565000	Cash	N/A	89%	83%	29	29	17032310181080				22799	None	2013	1095	No		No	No		47		1986	Estimated				N (North), W (West)	5	2	2	0	2	1	2.1	1	1	Attached	None	None	PARK TOWER NW TIER W/INCREDIBLE LAKE/CITY VIEWS. OPEN FLR PLAN LIVING/DINING ROOMS COMBO HAS A GAS FRPL. GOURMET KITCHEN BOASTS SS & GRANITE. LAUNDRY RM W/BOSCH W/D. MSTR BTH HAS NEW DOUBLE VANITY. SOLAR SHADES THRUOUT. 1 GARAGE SPACE INCLUDED IN PRICE. ENJOY AMENITIES OF THE PARK HYATT HOTEL FROM ROOM SERVICE, CONCIERGE SERVICE, NOMI & SPA HEALTH CLUB W/A PAID MEMBERSHIP. PERFECT PIED A TERRE OR PERMANENT RESIDENCE.	PARKING SPACE 88 INCLUDED. $10,000 BONUS TO BUYERS AGENT FOR ACCEPTED CONTRACT BY OCT, 31 2014.		Central Air	Electric, Zoned		Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, 1st Floor Full Bath, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, All Stainless Steel Kitchen Appliances		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Restaurant, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SUDLER	OFFICE MANAGER	(312) 587-3280		Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	13X12			14X14	21X17	1X11		16X14	No additional rooms	Whirlpool, Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm	Storms/Screens, End Unit		Cook	09/04/2014	10/02/2014	10/02/2014	10/20/2014
AT	800	N	Michigan	AVE	2701	Chicago	Illinois	60611	8008		299	299	117	Condo, High Rise (7+ Stories)	67	2000	08720582	CLSD		3200000	3000000	3000000	3200000	Cash	N/A	94%	94%	30	30	17032310181021				46255.10		2012	1988	No		No	No		27		3197	Plans				S (South), E (East), City, Lake/Water	8	3	3	0	3	1	3.1	0	1	Attached	None	None	Stunning 3 bedroom, 3.1 bath, 3197 SQFT residence at Park Hyatt with spectacular east-facing lake views from all but one room. HDWD FLRS throughout. Chef's kit w/42" cabs, 2 fridge, wine cooler. Large FR adjoins kit. Gracious master suite w/built-ins, WIC, and sumptuous master bath w/jetted tub & sep shower. 150 SQFT balcony. Enjoy hotel amenities. 1 gar pkg space incl in price.	DO NOT USE SHOWING ASSIST. SEE "ADDITIONAL INFORMATION" FOR FLOOR PLAN. **NO SHOWINGS 10/2 - 10/6**		Central Air	Electric, Baseboard		Hardwood Floors, Laundry Hook-Up in Unit	Yes			Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Restaurant, Sauna	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Snow Removal	SUDLER	SHELLY OR LINDSAY	(312) 587-3280														Full		17X11	12X13		18X14	22X28	18X14	17X14	COMBO	Balcony, Foyer, Office, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm			Cook	09/03/2014	10/02/2014	10/02/2014	10/30/2014
AT	800	N	Michigan	AVE	2801	Chicago	Illinois	60611	8008		299	299	117	Condo	67	2000	08727963	CLSD		4200000	3500000	3500000	4200000	Cash	N/A	83%	83%	205	205	17032310181024				52489.91	None	2013	2414	No		No	No		28		4220	Assessor				S (South), E (East), W (West)	7	3	3	0	3	1	3.1	1	2	Attached	None	None	Stunning Home at Iconic Park Tower. Breathtaking Lake, City & Sunset Views from Every Window! Custom Design 1/2 Floor Home, Spatial Design Maximizes Space/Views Creates Home Perfect for Formal Entertain & Casual Living. Dramatic Entry, Formal Live/Dine Rm, Cooks Kit, Huge Family Rm, Lg Master Suite, Rich Finishes, Hardwood Walnut Flrs, Custom Millwork. Abundant Storage. 2 Park Spaces Incl. Are You Ready to be Wowed?	Parking Space - 145 & 159, Locker #58. Parking Assessment $115 per Month, Parking Taxes $735.63 per Car (2013). All the amenities of Park Hyatt, Health Club, Sim Pool, Jacuzzi, Steam, Rm service 24/7 & Private Catering and Much More!		Central Air, Zoned	Forced Air, Hot Water/Steam, Zoned		Hardwood Floors	Yes	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	SUDLER MANAGEMENT	Shelly Castellano	(312) 567-3280	93			Carpet	Hardwood				Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	13X14	12X13		31X16	22X16	18X17	32X16	22X14	Balcony, Foyer	Whirlpool, Separate Shower, Double Sink	Separate	Balcony		Cook	09/12/2014	04/04/2015	04/04/2015	04/24/2015
AT	800	N	MICHIGAN	AVE	5601	Chicago	Illinois	60611	8008		299	299	117	Condo, High Rise (7+ Stories)	60	2000	08794189	CLSD		3795000	3500000	3500000	3795000	Conventional	N/A	92%	92%	181	92	17032310181101				56731		2013	2331	No		No	No		56		4200	Estimated				S (South), E (East), W (West)	8	3	3	0	3	1	3.1		2	Attached	None	None	Incredible opportunity & value at the iconic Park Tower! Soaring views of the lake, city & incredible sunsets from this 4200 sq ft unit on the 56th flr are exceptional. 1.5flr with 3bds/3.5bths, loads of storage, huge WIC's in mst BR- 1 w/a make-up sink & spacious balcony off the cooks kitchen. 2 garage spaces are incld in the price. Make this unit your own! All this plus the amenities of the prestigious Park Hyatt.	See lister for exclusions		Central Air	Electric, Forced Air, Baseboard		Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, Receiving Room, Service Elevator	Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Shelly	(312) 587-3280	90			Hardwood	Hardwood				Hardwood		Hardwood	Other	Hardwood	Full	Carpet	16X15	24X13		16X22	28X14	22X20	28X19	14X16	Bonus, Foyer, Pantry	Whirlpool, Separate Shower, Double Sink	Separate			Cook	12/01/2014	03/02/2015	03/02/2015	05/01/2015
AT	800	N	Michigan	AVE	4103	Chicago	Illinois	60611	8008		299	299	117	Condo	67	2000	08822735	CLSD		1373750	1373750	1373750	1373750	Conventional	N/A	100%	100%	1	1	17032310181064				23222.36	None	2013	1073	No		No	No		41		2000	Plans				N (North), W (West), Lake/Water	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Sold before print			Central Air	Other		Hardwood Floors, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal		Bike Room/Bike Trails, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Lindsay	(312) 587-3280		Yes		Hardwood					Hardwood	Humidifier, TV-Dish, CO Detectors		Hardwood	Hardwood	Full	Hardwood	13X12			14X14	20X16	11X13		16X13	No additional rooms		Separate	End Unit		Cook	01/23/2015	01/23/2015	01/23/2015	01/23/2015
AT	800	N	Michigan	AVE	5702	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo	67	2000	08846410	CLSD		4500000	4250000	4250000	4500000	Cash	N/A	94%	94%	66	66	17032310181104				55021.50	None	2013	2322	No		No	No		57		3950	Builder				N (North), E (East), W (West)	7	3	3	0	3	1	3.1	1	2	Attached	None	None	PARK TOWER AMAZING HALF FLOOR RESIDENCE. SPECTACULAR FINISHES FEATURING NEW ERNESTOMEDA KITCHEN, FP, WALNUT FLOORS, SUMPTUOUS ZEN MASTER BATH. CUSTOM CLOSETS, WET BAR, MIDNIGHT KITCHEN. EXCEPTIONAL 270° VIEWS. 8 X 14 TERRACE. 2 PARKING SPACES INCLUDED. THIS HOME IS VERY SPECIAL. 10+! CRESTRON SMART HOUSE AUDIO-VIDEO SYSTEM.	PARKING SPACES 132 AND 133. PARKING ASSESSMENT $115 PER SPACE. PARKING TAXES OF $735.63 PER SPACE INCLUDED IN LISTING TAXES (2013). PARK HYATT ON SITE. Seller is licensed broker. Listing agent is related to seller.		Central Air, Zoned	Electric, Zoned		Bar-Wet, Hardwood Floors, In-Law Arrangement, 1st Floor Laundry, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Service Elevator, Valet/Cleaner	Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger, Snow Removal	SUDLER MANAGEMENT	SHELLY CASTELLANO	(312) 567-3280	90			Carpet	Carpet				Hardwood		Hardwood	Porcelain Tile	Hardwood	Full	Carpet	16X14	14X11		27X15	26X19	17X15	16X14	16X14	Foyer, Terrace	Separate Shower, Steam Shower, Double Sink, Bidet, Full Body Spray Shower, Double Shower	Combined w/ FamRm			Cook	02/25/2015	05/01/2015	05/01/2015	06/04/2015
AT	800	N	Michigan	AVE	4303	Chicago	Illinois	60611	8008		299	299	117	Condo, High Rise (7+ Stories)	67	2000	08854232	CLSD		1500000	1500000	1500000	1500000	Cash	N/A	100%	100%	1	1	17032310171070				22268.36		2013	112	No		No	No		43		2000	Estimated				N (North), W (West)	5	2	2	0	2	1	2.1		1	Attached	None	None	High Floor NW corner at the Park Tower. Outstanding views, open floor plan great for entertaining. Newly updated sleek baths & kitchen. Office area plus dressing area. 1 car garage included in the price. Show very well.			Central Air	Electric			Yes	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer			Water, Gas, Parking, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SUDLER	Shelly	(312) 587-3280				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	12X12			12X14	25X15	11X16		11X16	No additional rooms	Double Sink	Separate			Cook	03/06/2015	03/06/2015	03/06/2015	04/29/2015
AT	800	N	MICHIGAN	AVE	4401	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo	67	2000	08859893	CLSD		3200000	3000000	3000000	3200000	Conventional	N/A	94%	94%	13	13	17032310181071				45307.56	Homeowner, Senior	2013	2122	No		No	No		44		3200	Other				N (North), E (East)	7	3	3	0	2	1	2.1		1	Attached	None	None	Premier "01" tier at the iconic Park Tower. This 3200 sqft 3bd/2.1ba condo features spectacular lake views from every room, beautiful millwork with built-in bookcases, wide plank walnut hardwood floors. Architect by Robert Darcy Bonner. Gracious floorplan. Large family room opens to terrace which feature gas hook up, water and electricity. 1 garage parking space included.			Central Air, Zoned	Electric, Forced Air, Zoned		Hardwood Floors	Yes	Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Storage, Pool-Indoors, Receiving Room, Service Elevator	Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Shelly	(312) 587-3280				Hardwood	Carpet				Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	12X13	14X15		15X17	22X28	14X18	14X18	15X13	No additional rooms	Whirlpool, Separate Shower, Double Sink, Bidet	Separate	Balcony		Cook	03/12/2015	03/24/2015	03/24/2015	05/18/2015
AT	800	N	MICHIGAN	AVE	4102	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo	67	2000	08870258	CLSD		1495000	1437500	1437500	1495000	Cash	N/A	96%	96%	219	44	17032310181063				24594.66	None	2013	1179	No		No	No		41		2052	Builder				S (South), W (West), City, Lake/Water	6	2	2	0	2	1	2.1	1	1	Attached	None	None	Dramatic unobstructed preferred corner views of lake & city from spacious, highly sought after residence in 5-star Park Tower! Huge walk-in closets. Open Eat-in Kitchen. Hardwood floors. Fireplace. Move-in condition! High ceilings! Shows beautifully! Pets OK. Enjoy Spa, Pool, Exercise at NoMI Club, Restaurant, Wine Bar, Summer Terrace & Room Service! Price & asmt incl parking space #187 PLUS storage rm. Sensational!	*Price, mo asmt AND taxes incl parking space #187 and adjacent storage space #53* *2 pets ok, no weight restriction* *Parking tax INCLUDED IN TAXES ABOVE is $735.63 per year* *Commission paid only upon closing* *Floor Plan in Add'l Info*		Central Air, Zoned	Electric, Zoned		Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, Storage	Yes			Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant	Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Shelly Castellano	(312) 587-3280	93			Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	14X12			14X14	21X17	13X11		16X14	Foyer, Office					Cook	03/24/2015	05/06/2015	05/06/2015	05/15/2015
AT	800	N	MICHIGAN	AVE	5101	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)	67	2000	08932958	CLSD		5100000	4500000	4500000	5100000	Conventional	N/A	88%	88%	312	312	17032310181090			90	89309.97	Homeowner	2014	3831	No		No	No		51		6240	Builder				N (North), S (South), E (East), W (West), City, Lake/Water	12	6	6	0	5	1	5.1	2	2	Attached	None	None	PRICED WELL BELOW PARK TOWER MARKET VALUE! A rare opportunity to own 6300 sqft at the iconic Park Tower. the 360 degree views are unparralled and can be enjoyed from two (8x14) gracious balconies. An open floor plan allows for sumptious entertaining and breathtaking unobstructed lake views. Enjoy amenities of the Flagship 5-Star Park Hyatt Hotel.	Garage spaces #150 & #151 Asmt $115 each Storage #30		Central Air	Electric, Forced Air			Yes				Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Anne Hoffman	(312) 587-3280										Humidifier				Full		15X14	17X12	17X12	18X14	23X22	18X17	31X14	23X22	5th Bedroom, 6th Bedroom, Den, Foyer, Library, Terrace	Whirlpool, Double Sink				Cook	05/26/2015	04/01/2016	04/01/2016	05/25/2016
AT	800	N	Michigan	AVE	3801	Chicago	Illinois	60611	8008		299	299	117	Condo	67	2000	08960975	CLSD		3200000	3000000	3000000	3200000	Cash	N/A	94%	94%	226	226	17032310181053				$47,321	Homeowner, Senior	2014	2167	No		No	No		38		3200	Builder					9	3	3	0	2	1	2.1	1	1	Attached	None	None	Stunning 3200 sq.ft. Home at the Iconic Park Hyatt, East & South Exposure with Amazing Views of Lake & City. Beautiful Finishes, Hardwood Flrs., Granite, Marble, Millwork, Gas Fireplace, Private Master Suite with Sitting Room, Balcony, Generous Closets & Luxurious In-Suite Master Bath. Split Plan 2 Add Beds, 1 1/2 Baths. Family Room Adjacent to Kitchen, Abundant Light. Unique Home for Your Most Discriminating Client!	24 Hour Notice Appreciated. Please call/text/e-mail, Robyn, 312-961-2639, rlbrooks@koenigrubloff.com., 24 hr. notice appreciated  Parking Space #33, assessment $115/mo, taxes, $735.65/yr. billed once per year through the Home Owners Association. Locker S047 19th Floor.		Central Air, Space Pac, Zoned	Forced Air, Hot Water/Steam, Zoned		Hardwood Floors	Yes	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler Property Management	Anne Hoffman	(312) 587-3280	93			Hardwood	Hardwood				Hardwood		Hardwood	Hardwood	Hardwood	Full	Hardwood	10X16	11X16		17X17	27X22	15X13	12X13	COMBO	Den, Foyer, Sitting Room, Terrace	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm	Balcony		Cook	06/22/2015	02/02/2016	02/02/2016	03/15/2016
AT	800	N	Michigan	AVE	3303	Chicago	Illinois	60611	8008		299	299	117	Condo, High Rise (7+ Stories)	67	2000	08987738	CLSD		3100000	2725000	2725000	2995000	Cash	N/A	91%	88%	309	309	17032310181121				37212.73	None	2014	1714	No		No	No		33		3000	Builder				N (North), E (East), W (West)	7	3	3	0	3	0	3	1	1	Attached	None	None	Stunning Contemporary Home at Iconic Park Tower. East, North & West Views. Spacious Balcony. Open Floorplan with Abundant Light & the Spatial Design is Perfect for Entertaining! Finishes are Elegant and Current. Cooks Kitchen with SubZ, Viking, 2 SubZ Wine Coolers, Meile Built-In Coffee System, Custom Stone and Wood Floors Throughout, Gas Fireplace, Wet Bar, Spacious Storage. Breath Taking Views, Location and all the Amenities of the Park Hyatt! Special Property, A Must See!	Parking Space #90, assessment $115/mo, taxes, $735.65/yr billed by the Home Owners Association once per year.  Parking assessment included in assessment amount. 24 hour notice appreciated. Call, text, e-mail, 312-961-2639, rlbrooks@koenigrubloff.com.		Central Air, Zoned	Forced Air, Hot Water/Steam, Zoned		Bar-Wet, Elevator, Hardwood Floors	Yes	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Elevator, Storage, Receiving Room, Security Door Locks, Service Elevator	Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Scavenger, Snow Removal	Sudler	Ann Hoffman	(312) 587-3280	93			Hardwood	Hardwood				Hardwood	Humidifier, TV-Dish, Fire Sprinklers, CO Detectors	Hardwood	Hardwood	Hardwood	Full	Hardwood	15X14	13X14		16X23	18X14	16X13	16X14	11X13	Balcony, Walk In Closet, Foyer	Whirlpool, Separate Shower, Double Sink	Separate			Cook	07/20/2015	05/23/2016	05/23/2016	06/22/2016
AT	800	N	MICHIGAN	AVE	5802	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)	67	2000	08998632	CLSD		2800000	2700000	2700000	2800000	Conventional	N/A	96%	96%	140	74	17032310181106			90	38705		2013	1808	No		No	No		58		3200	Estimated				N (North), E (East), W (West)	6	2	2	0	2	1	2.1	1	1	Attached	None	None	SOARING UNOBSTRUCTED E, N & W VIEWS MAKE THIS PARK TOWER CONDO A TRUE HOME IN THE SKY. 3200 SF. 2 BEDROOMS, 2.1 BATHS, BEAUTIFUL HARDWOOD FLOORS, LIMESTONE FIREPLACE, LARGE TERRACE OFF KITKCHEN & GRACIOUS FLOORPLAN MAKE THIS HOME STAND OUT. BRING YOUR BUYERS WHO WANT BREATHTAKING VIEWS OF LAKE AND BEYOND.	Garage #162, storage #114. Thomas report, 3 letters of reference.		Central Air	Electric		Bar-Wet	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Storage, Health Club, On Site Manager/Engineer, Receiving Room, Restaurant, Service Elevator	Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Anne Hoffman	(312) 587-3280														Full		15X13			29X16	35X15	18X13		13X10	Foyer, Office	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm			Cook	07/31/2015	10/12/2015	10/12/2015	11/17/2015
AT	800	N	Michigan	AVE	3201	Chicago	Illinois	60611	8008		299	299	117	Condo	67	2000	09009576	CLSD		3250000	3228000	3228000	3250000	Conventional	N/A	99%	99%	1	1	17032310181036				43811.59	Homeowner, Senior	2014	1988	No		No	No		32		3228	Estimated					8	2	2	0	2	1	2.1	1	1	Attached	None	None		Assessment includes satellite TV at $54.03/mo and parking at $115.03/mo.		Central Air, Space Pac, Zoned	Forced Air, Hot Water/Steam, Zoned		Hardwood Floors	Yes	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler Property Management	Anne Hoffman	(312) 587-3280	93			Hardwood					Stone				Stone	Full	Hardwood	14X13			18X15	38X27	18X14	13X16	COMBO	Den, Foyer, Office, Terrace	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm	Balcony		Cook	08/12/2015	08/12/2015	08/12/2015	12/15/2015
AT	800	N	MICHIGAN	AVE	2101	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)	67	2000	09037845	CLSD		3900000	3300000	3300000	3900000	Conventional	N/A	85%	85%	148	57	17032310181004				50899		2014	2315	No		No	No		21		4200	Estimated				S (South), E (East), W (West)	8	3	3	0	3	1	3.1	1	1	Attached	None	None	Elegant, formal perfection await you in this 4200 sq ft unit with magnificent  east facing views of the lake  from the kitchen,living, family, and dining rooms.  An open floor plan and three balconies are perfect for gracious entertaining. Three bedrooms-two ensuite, are situated for maximum privacy. The sumptuous master bedroom suite offers outstanding his and hers walk in closets. One garage space is included in the price. Truly magnificent!	Garage #190		Central Air	Electric, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Anne Hoffman	(312) 587-2580	90			Carpet	Hardwood				Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	13X14	12X13		16X29	21X16	18X17	31X15	21X14	Breakfast Room	Whirlpool, Separate Shower	Combined w/ LivRm	Balcony, End Unit		Cook	09/14/2015	11/09/2015	11/09/2015	12/31/2015
AT	800	N	Michigan	AVE	2201	Chicago	Illinois	60611	8008	PARK TOWER	299	299	117	Condo, High Rise (7+ Stories)	67	2000	09042084	CLSD		4000000	3550000	3550000	4000000	Cash	N/A	89%	89%	66	66	17032310181007				55234.33		2014	2482	No		No	No		22		4083	Other				N (North), S (South), E (East), City, Lake/Water	9	3	3	0	2	2	2.2		1	Attached	None	None	Wonderfully unique 3 BR, 2.2 BA, 4083 SQFT primarily east-facing residence at Park Tower. 6 balcs (more than any other unit in the building). Entry foyer w/built-out & fully organized WIC. LR divided into 2 sep seating areas. DR w/wet bar, wine cooler. LR/DR feat bamboo & granite flrs. KIT feat Angel Step maple custom cabinetry, professionally organized storage, concrete counters, & top-of-the-line appls: Thermador double oven & warming drawer, side x side Subzero fridges, Miele built-in coffee maker, Fischer Paykel DW, Viking 6 burner gas range + griddle. Master ste incl grand dressing room w/custom built-in + addtl WIC. MABA has 2 sep vanity areas, oversize shower w/body sprays, & a custom Japanese soaking tub w/lake vws. 2ND BR feat org closets, north-facing lake vws. 3rd BR currently a den. 2nd full BA incl soaking tub, sep shower. FR w/large balcony. Customized powder rm. Office nook w/built-in desk. Spacious LDY room w/stacked Maytag W/D, sink. 2 car gar pkg incl.	SEE "ADDITIONAL INFORMATION" FOR FLOOR PLAN. For an additional fee, enjoy the amenities of the Park Hyatt Hotel: pool, spa, gym, room service, maid service, NoMi. Condo amenities include: 24 hour doorman, onsite manager & engineer, storage. Parking space #138. Storage locker #108.		Central Air	Electric		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes			Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Security Door Locks, Service Elevator	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SUDLER	ANNE HOFFMAN	(312) 587-3280														Full		16X13	14X11		15X14	31X19	15X15	15X13	19X14	Bonus, Office, Walk In Closet, Other	Separate Shower, Double Sink, Full Body Spray Shower, Soaking Tub	Separate	Balcony		Cook	09/18/2015	11/22/2015	11/22/2015	04/05/2016
