TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage	List Office Nm	LO	List Agent	LAG	Co-list Nm	Co-Lister	List Off. Ph.	List Dt Rcvd	List Agent Ph.	Selling Off. Nm	SO	Selling Agent	SAG	Selling Agent Ph.	Coop Comp	SCI
AT	3430	N	Lake Shore	DR	10H	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09046346	CLSD		234900	210000	210000	219000	Cash	N/A	96%	89%	90	90	14213070471106				3584	None	2014	1082	No		No	No		10		0	Not Reported				N (North), S (South), E (East)	5	2	2	0	2	0	2		2	Attached	None	None	Stunning, panoramic views of Lake Michigan and Belmont Harbor from every room in this rarely available H-tier unit. Open layout. Large master en suite BR w/ walk-in closet. Impeccably maintained building w/24 hour doorman, on-site management and engineers. Bike room. Storage locker. Exercise room. Parking available. Assmts include heat, air, cooking gas, cable. No pets.	tenant occupied until Oct 1... 24 hour notice please		Central Air	Hot Water/Steam			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Services Inc.	Eadka Tidwell	(773) 348-2777				Carpet					Carpet			Ceramic Tile	Carpet	Full	Carpet	14X11			16X12	14X22	8X9		8X10	No additional rooms				09/23/2015	12/21/2015	12/21/2015	12/29/2015		@properties	16379	Hank Hoban, GRI	175395	 		(312) 254-0200	09/23/2015	(312) 254-0200x626	@properties	85774	Ryan Gossett	170349	(312) 237-6600	2.5% -$295 (on Net SP)	None
AT	3430	N	Lake Shore	DR	3N	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo	22	UNK	09214990	A/I	A/I	150000	135000		135000					349	349	14213070471013				1333.01	Homeowner	2014	562	No		No	No		4		0	Not Reported				W (West)	4	1	1	0	1	0	1	0	1	Attached	None	None	Light filled 1 bed 1 bath, western exposure. Kitchen includes granite countertops and plenty of storage space. Large living room that could hold a dining table. Master bedroom includes a large window with an organized closet space. This is a full amenity building including a bike room, gym, laundry room, storage locker, and 24-hour doorman. Lake and bike path right out your front door. Walking distance to restaurants, shops, bars and entertainment.	CC: Pursuant to Short Sale. Must give 24 hour notice, the unit is occupied and owner will be present for all showings. YOU MUST BRING YOUR BUSINESS CARD AND ID TO SHOW THE UNIT.		2 (Window/Wall Unit)	2+ Sep Heating Systems		Wood Laminate Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidewell	(773) 348-2777x1									Wood Laminate			Wood Laminate	Wood Laminate	None	Wood Laminate				14X11	21X13	9X8		9X8	No additional rooms			Storms/Screens	05/04/2016	09/01/2016				@properties	16379	George Morgan	105855	 		(312) 254-0200	05/04/2016	(773) 309-1586						2.5%-$250 (on Net SP)	None
AT	3430	N	Lake Shore	DR	8N	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo	16	1955	09517203	A/I	A/I	179500	179500		179500					48	48	14213070471083				2165.23	Homeowner	2015	602	No		No	No		8		800	Estimated	0		0		4	1	1	0	1	0	1		2	Attached	None	None	There is nothing to be done to this amazing condo on Lake Shore Drive.  Private balcony to grill on.  This unit is close to  everything.  The lake, beaches, Wrigley, Belmont harbor and golf course and driving range.  24 hr doorman.  Almost all of your bills are included in your HOA.	Great, easy to show condo in a well kept, well managed building.  Conventional or Cash buyers please.		Central Air	Gas			No				Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman management	mngr	(773) 348-2777														None					15X12	13X21	9X8		9X8	No additional rooms				03/01/2017	03/22/2017				d'aprile properties	86404	Baker Byrd	874916	 		(312) 492-7900	03/01/2017	(773) 793-6074						2.5%-$295 (on Net SP)	None
AT	3430	N	Lake Shore	DR	10N	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo	19	UNK	09560283	A/I	A/I	199000	199000		199000					41	41	14213070471111				1718	Homeowner	2015	611	No		No	No		10		800	Estimated	0		0	W (West)	4	1	1	0	1	0	1		1	Attached	None	None	Fabulous East Lake View, 1 Bedroom, 1 Bath condo that has had many upgrades. Brazilian Cherry floors throughout, all walls freshly painted, Bathroom remodeled with white marble tiles. The Kitchen has off white painted oak cabinets, new glass mosaic back splash, S.S appliances include French door refrigerator, 5 burner range with convection oven, microwave and dishwasher. Wonderful large windows with unobstructed views. Enjoy watching beautiful sunsets on 5 ftx10ft Balcony with room for a grill. Plenty of storage with 3 hall closets, and double hung in the large Master Bedrm. This maticulously maintained building has a 24 hr doorman and heated valet parking garage ($165 a mo). There is a storage unit, large laundry facilicy, exercise room and bike rm in the lower level. This wonderful location has bus stop in front of the building, walking distance to Belmont Harbor, lake front walking/bike paths, grocery stores, shopping and many restaurants. Public golf course and tennis courts nearby	Agent must sign in at front desk in building. Please remove shoes or wear booties. Please turn off lights when done and return key to front desk.		Central Air	Forced Air, Zoned			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Security Door Locks, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777		Yes							Hardwood			Hardwood	Hardwood	None	Hardwood				11X14	14X21	8X10		8X8	Foyer		Combined w/ LivRm		03/08/2017	03/20/2017				Coldwell Banker Residential	3630	Patty Kozer	40725	 		(847) 835-6000	03/09/2017							2.5%-$295 (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	7J	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, Mid Rise (4-6 Stories)	33	1955	09197380	CLSD		205000	205000	205000	205000	Conventional	N/A	100%	100%	5	5	14213070471065				1292.43	Homeowner, Senior	2014	655	No		No	No		7		0	Not Reported				E (East), Lake/Water	4	1	1	0	1	0	1		1	Attached	None	None	Come view this Remodeled and Spacious 1 Bedroom with large private balcony overlooking Lake Michigan and Belmont Harbor. Beautiful Kitchen with stainless steel appliances, granite counters and maple cabinets.  Separate dining room and large living room. Building has newer windows, elevators, heating and cooling units, plumbing and roof. Solid building and solid reserves. Fantastic location just steps from the lake, tennis courts and golf course.  Perfect area for shopping, restaurants and entertainment. Easy access to Lake Shore Dr. and public transportation. This building features exercise room, bike room, large laundry room in building and valet parking is available. (Building doesn't allow pets)			Central Air	Gas			No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Door Person, Coin Laundry, Elevator	Heat, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777		Yes							Wood Laminate				Wood Laminate	None	Wood Laminate				13X12	22X13	8X8		8X8	Balcony		L-shaped	Balcony	04/16/2016	04/20/2016	04/20/2016	05/25/2016		@properties	17665	Mark Keppy	161056	 		(312) 506-0200	04/16/2016	(773) 301-6332	Baird & Warner	10274	Mark Kowalik	879281	(312) 985-6154	2.5% - $295 (on Net SP)	None
AT	3430	N	Lake Shore	DR	14P	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)	19	1955	09183596	CLSD		320000	310000	310000	320000	Cash	N/A	97%	97%	14	14	14213070471153				3,225.77	None	2014	1001	No		No	No		14		0	Not Reported				E (East), W (West)	5	2	2	0	2	0	2		1	Attached	None	None	Upscale remodeled 2BR/2BA designed and installed to perfectionist standards to frame this undisturbed harbor and lake views.  Completely gutted in 2011 - New: floors, windows (2009), plumbing, lighting, closets, bathrooms, kitchen.  When you enter, you’ll immediately notice the rich, dark hardwood floors that open to the expansive Living room overlooking peaceful lake views and complimented by a chic custom wall unit.  Modern clean lined kitchen with newer LG appliances, espresso cabinets, tile backsplash and slick countertops.  Simple elegant Kohler bathrooms with mocha vanities, tasteful tilework and fresh lighting.  Both bedrooms are large with bright unobstructed west facing views for lots of light along with Wrigley's night game lights.  Not even “move in” ready but “entertain & show off” ready! Rental Parking available in the building along with garage bike storage for a fee.			Central Air	Forced Air, Hot Water/Steam, 2+ Sep Heating Systems, Indv Controls		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Receiving Room, Security Door Locks	Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management	Eadka Tidwell	(773) 348-2777x1				Hardwood					Hardwood	TV-Dish		Marble	Hardwood	Full	Hardwood	14X11			16X12	21X16	9X8		10X8	No additional rooms			Storms/Screens	04/04/2016	04/17/2016	04/17/2016	06/22/2016		@properties	16379	Lisa Resek-Peck, ABR	103183	 		(312) 254-0200	04/04/2016	(312) 254-0331	@properties	4564	Jonathon Nagatani	34531	(847) 999-2399	2.5% - $295 (on Net SP)	None
AT	3430	N	Lake Shore	DR	10H	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09195164	CLSD		359000	355000	355000	359000	Conventional	N/A	99%	99%	15	15	14213070471106				3584	None	2014	1112	No		No	No		10		1200	Estimated				E (East), Lake/Water, Park	5	2	2	0	2	0	2		1	Attached	None	None	Wow!!!! Views, finishes, layout, location..... This home has it all and is freshly rehabbed to perfection. Get ready to be impressed with Belmont Harbor views from every room.  An open kitchen with a huge island, marble kitchen and new cabinets features soft close drawers and doors.  The large living dining area is perfect for living and entertaining.  Both beds are generously sized the the baths are meticulously designed.  Buy with confidence in a well run building and enjoy living on Chicago's most famous street.  Move fast, priced to sell.			Central Air	Electric			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Electric, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management	Eadka Tidwell	(773) 348-2777	70	Yes		Hardwood					Hardwood			Ceramic Tile	Hardwood	Full	Hardwood	14X11			16X12	14X22	8X9		8X10	No additional rooms				04/14/2016	04/28/2016	04/28/2016	07/08/2016		@properties	85774	Ryan Gossett	170349	Emily Gossett	182321	(773) 472-0200	04/14/2016	(312) 237-6600	Coldwell Banker Residential	10115	Jennifer Ames	124168	(312) 440-7525	2.5% - $295 (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	16J	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, Mid Rise (4-6 Stories)	12	1957	09263282	CLSD		139900	150000	150000	139900	Conventional	F	107%	107%	5	5	14213070471176				1756.19		2014	675	No		Unknown	No		16		800	Estimated				N (North), E (East), Lake/Water	4	1	1	0	1	0	1				None	None	Take in lake views from your private balcony!!  Bright 1 bed, 1 bath condo. Large and bright living room, spacious bedroom, good closet space! Fresh paint! Don't miss this opportunity! Rentals are allowed.  This is a Freddie Mac HomeSteps Property.	PLEASE SEE ADDITIONAL INFORMATION FOR REQUIRED OFFER COVER SHEET.  Buyer responsible for 6 months HOA fees per IL Public Act 94-1049.		None	Gas		Storage	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room	Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	3440 LAKE SHORE DRIVE CONDOMINIUM ASSOCIATION	3440 LAKE SHORE DRIVE CONDOMINI	(847) 459-0000														None					12X12	21X13	8X8		8X8	No additional rooms		Combined w/ LivRm	Balcony	06/20/2016	06/24/2016	06/24/2016	08/26/2016		Parkvue Realty Corporation	16339	Anthony Disano	106496	William Volpe	165879	(312) 788-4040	06/20/2016		Dream Town Realty	14090	John Campas	115218	(312) 638-9120	2.5% (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	15P	Chicago	Illinois	60657	8006	Cook		299	299	220	Cluster	20	1959	09264602	CLSD		220000	216000	216000	220000	Cash	N/A	98%	98%	4	4	14213070471167				3249	None	2014	1000	Yes	1000	No	No		15	C,F	1200	Landlord/Tenant/Seller				E (East), W (West)	5	2	2	0	2	0	2				Full	Other	FIRST 6 MONTHS OF HOA DUES PRE-PAID BY SELLER! Also, $2,000 APPLIANCE CREDIT AND $3,000 DECORATING CREDIT OFFERED BY SELLER AT CLOSING!    Spectacular east-facing views of Lake Michigan & Belmont Harbor, and breathtaking west-facing views of sunset! 2BR/2BTHS. separate dining area, abundant closets. Tennis, golf, jogging/walking/biking trails, shopping, restaurants, transportation & lakefront are all steps away. Updated full-amenity bldg w/ 24hr door person. Outdoor pool/deck.  Heat/air included. Perfect unit for investors!			Central Air, 3+ (Window/Wall Unit), Zoned	Gas, Forced Air, Indv Controls, Zoned		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Sundeck, Pool-Outdoors, Receiving Room, Service Elevator, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management	Eadka Tidwell	(773) 348-2777		Yes		Carpet					Carpet	TV-Cable		Marble	Carpet	Full	Carpet	14X11			16X12	21X16	09X09		09X09	No additional rooms		Combined w/ LivRm	Storms/Screens, End Unit	06/21/2016	06/24/2016	06/24/2016	07/26/2016		Dream Town Realty	86265	Will Tveit	880870	 		(847) 961-4700	06/21/2016	(312) 498-8348	Coldwell Banker Residential	3930	Ryan Williams	43848	(847) 858-6544	2.5% - $395 (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	12K	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09291418	CLSD		225000	210000	210000	225000	Conventional	N/A	93%	93%	19	19	14213070471136				1668	Homeowner	2014	665	No		No	No		12		850	Taped				E (East), Lake/Water	5	1	1	0	1	0	1	0	2	Attached	None	None	Enjoy amazing views of Belmont Harbor from the comfort of your living room and east-facing balcony in this beautiful 1-bedroom condo in East Lakeview. This large layout features a large living room, dining space and a recently rehabbed kitchen with granite counters, maple cabinets and stainless steel appliances.  Huge master bedroom with great windows and views along with a spacious closet. Lots of interior unit storage. Great building with exercise room and rental parking for $140/mo. Walk to the lakefront path, Lakeview shops, restaurants and Wrigley Field. Express buses. Assessments include AC, heat, 24-hour doorman & fitness center. Sorry, no pets. Click on the virtual tour for a fully interactive floorplan and 3D furniture planner!	No rental cap. Great for owner occupants or investors. Sorry, no pets. Please provide feedback. Click on Virtual Tour for interactive floor plan and furniture planner. Please provide feedback.		Central Air	Forced Air, Zoned		Elevator, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777x1		Yes								TV-Cable				None					16X12	24X14	10X9		COMBO	Balcony, Breakfast Room		L-shaped	Balcony	07/19/2016	08/06/2016	08/06/2016	09/23/2016		Conlon: A Real Estate Company	84404	JimB. Buczynski	149059	Deborah Nick	841556	(312) 733-7201	07/19/2016	(773) 909-6815	Dream Town Realty	84729	Amy Helen Oetter	150362	(773) 316-6288	2.5%-$295 (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	15P	Chicago	Illinois	60657	8006	Cook		299	299	218	Cluster	20	1955	09371817	CLSD		369000	349000	349000	349000	Conventional	N/A	100%	95%	80	80	14213070471167				3753.78	None	2015	1008	No		No	No		15	C,F	1200	Estimated				E (East), W (West)	5	2	2	0	2	0	2		2	Attached	None	None	BRAND NEW GUT RENOVATION with SPECTACULAR east-facing views of Lake Michigan & Belmont Harbor and BREATHTAKING west-facing views of sunset! The finishes and attention to detail are sure to impress in this 2BR/2BTH unit. They include, but are not limited to, marble counter tops, white shaker cabinets with soft close drawers, hardwood floors, top of the line appliances, open concept living, dry bar and custom tiled bathrooms.  Tennis, golf, jogging/walking/biking trails, shopping, restaurants, transportation & lakefront are all steps away. Building offers on site management, 24hr door person, gym, and valet parking. Heat/air/gas/basic cable all included in your monthly assessments. Move fast, priced to sell!	No pets, no rental restrictions (apart from a minimum of 1 year lease, no Air BnB or VRBO), no special assessments. OPEN HOUSE: 10/29 from 1-3 and 10/30 from 2-4		Central Air, 3+ (Window/Wall Unit), Zoned	Gas, Forced Air, Indv Controls, Zoned		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Receiving Room, Service Elevator, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management	Eadka Tidwell	(773) 348-2777x1		Yes		Hardwood					Carpet	TV-Cable		Hardwood	Hardwood	Full	Hardwood	14X11			16X12	21X16	09X09		09X09	No additional rooms		Combined w/ LivRm	Storms/Screens, End Unit	10/20/2016	01/07/2017	01/07/2017	02/24/2017		Coldwell Banker Residential	3930	Ryan Williams	43848	 		(847) 446-4000	10/20/2016	(847) 858-6544	Jameson Sotheby's Intl Realty	10646	Daniel Lipton	108991	(773) 988-3299	2.5% -$295 (on Net SP)	None
AT	3430	N	Lake Shore	DR	15N	Chicago	Illinois	60657	8006	Cook		299	299	150	Condo, High Rise (7+ Stories)	33	1955	09127759	CLSD		220000	145000	145000	140000	Cash	N/A	104%	66%	162	162	14213070471166				1,956.69	None	2014	608	No		No	No		15		800	Estimated				W (West)	4	1	1	0	1	0	1				None	None	Sought after location along Lake Shore Dr , one of the best buildings.  This high floor, spacious  1 BR 1 bath condo facing west with balcony off the LR, HW floors , bright and sunny with large windows.  There are tons of closet space , carpeted MBR.  Priced to sell.  Association financially sound. Close to transportation .  24/7 doorman, fitness center. Place needs update. Sold as is . Motivated seller.  Well maintained building and healthy reserves. Walk to lake, train , bus and shopping.	Text Nenita at 773 354 1235 ( 24 hour notice )    Needs work, sold as is.		Central Air	Forced Air			No				Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman	Ms Easktdwella	(773) 348-2777	70								Hardwood			Wood Laminate	Hardwood	None	Carpet				16X11	21X14	10X8		8X8	Balcony			Balcony	01/31/2016	07/10/2016	07/10/2016	08/29/2016		@properties	17665	Nenita Dejuras	123957	 		(312) 506-0200	01/31/2016	(773) 354-1235	Jameson Sotheby's Int'l Realty	86126	Jeremiah S Fisher	179757	(312) 543-8480	2.5% - $295 (on Net SP)	None
AT	3430	N	Lake Shore	DR	17L	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09197022	CLSD		289900	273500	273500	289900	Conventional	N/A	94%	94%	77	77	14213070471192				2667	None	2014	975	No		No	No		12		1250	Other				E (East), W (West)	5	2	2	0	2	0	2		1	Attached	None	None	Million Dollar views of the Lake & Belmont Harbor from this fantastic high-floor 2BR, 2BTH unit.  Great layout with a large open living room, separate dining area and beautiful kitchen that features new all stainless steel appliances and gorgeous quartz counter tops.  Tons of closet space & a large master suite w/spacious bath and glass tile shower surround.  With unobstructed east and west views this home gets great light and is very bright.  All this in an updated full amenity bldg w/24HR doorman, on-site management office, fitness room and garage parking on site with no wait. Walker's paradise with tennis, golf, shopping, restaurants & the lakefront all just steps from your door. Easy transportation with quick access to Lake Shore Drive and Bus Stop right in front of building. (Bldg doesn't allow pets.)			3+ (Window/Wall Unit)	2+ Sep Heating Systems, Indv Controls		Elevator, Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777		Yes		Carpet					Wood Laminate			Wood Laminate	Wood Laminate	Full	Carpet	11X14			12X16	14X22	8X9		8X10	Foyer			Storms/Screens, Cable Access	04/15/2016	06/30/2016	06/30/2016	08/12/2016		Baird & Warner	10274	Michael Hall	111699	 		(773) 697-5555	04/15/2016	(773) 710-3990	@properties	85774	Brian Ebbesen	145148	(773) 412-6889	2.5% LESS $300 (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	17K	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	09078791	CLSD		249000	210000	210000	239000	Conventional	N/A	88%	84%	149	149	14213070471191				1726.71	Homeowner	2014	667	No		No	No		17		850	Other				E (East), Lake/Water	4	1	1	0	1	0	1	1	1	Attached	None	None	Million Dollar views of the Lake & Belmont Harbor from this recently remodeled home! Stunningly finished kitchen with impeccable attention to detail and all the bells and whistles!  Stylish, tasteful and enduring, this is the kitchen you’d normally find in a high-end single family home.  Watch the boats come into the harbor while cooking dinner in your new kitchen or sipping wine on your private balcony! It doesn’t get much better than this.  Large 1BR unit with spacious living room, kitchen with island and gorgeous backsplash, separate dining area which also makes a great office area and tons of closet space as well.  All this in an updated full amenity bldg w/24HR doorman, on-site management office, fitness room and garage parking on site with no wait. Walker's paradise with tennis, golf, shopping, restaurants & the lakefront all just steps from your door. Easy transportation with quick access to Lake Shore Drive and Bus Stop right in front of building. (Bldg doesn't allow pets.)			Central Air	Gas, Zoned			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Lieberman Management Services	Eadka Tidwell	(773) 348-2777		Yes							Hardwood	TV-Cable		Hardwood	Carpet	None	Hardwood				13X12	22X14	09X08		10X09	Balcony		L-shaped	Balcony	11/03/2015	03/30/2016	03/30/2016	05/25/2016		Baird & Warner	10274	Michael Hall	111699	 		(773) 697-5555	11/03/2015	(773) 710-3990	@properties	17665	Christopher Secaur	857984	(513) 543-5702	2.5% LESS $300 (on Net SP)	None
AT	3430	N	Lake Shore	DR	11L	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, High Rise (7+ Stories)			06501580	CLSD		305000	305100	305100	305000	Conventional		100%	100%	26	26	14213070471023	No			2425.71	Homeowner	2005	703	No		No			11		0	Not Reported				E (East), W (West)	5	2	2	0	2		2	0	2	Attached	Full, Walkout		Spectacular views of lake & Belmont Harbor from this beautifully finished 2BR/2BA unit in move-in condition. Features a sep dining area, tons of closet space & new bths w/high-end finishes; Grohe, Kohler, marble showers, flrs & counters. Tennis, golf, shopping, restaurants & the lakefront are all just steps from your door in this updated full amenity bldg w/24HR doorman. 2-car gar. Pkg available on site-no wait list.			Central Air	Forced Air				Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal																	Full		14X11			16X12	21X15	9X9		9X9	Foyer, Gallery		Combined w/ LivRm		05/03/2007	05/28/2007	05/28/2007	07/09/2007		Baird & Warner	10273	Michael Hall	111699	 		(773) 549-1855	05/03/2007	(773) 710-3990	Dream Town Realty	14090	Arielle Turover Cohen	148592	(312) 662-3022	2.5%-$150	None
AT	3430	N	LAKE SHORE	DR	16M	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, High Rise (7+ Stories)		1955	06543879	CLSD		219000	210000	210000	219000	Conventional		96%	96%	33	33	14213070471179				2314		2005	454	No		No			16		0	Not Reported				W (West), City	4	1	1	0	1		1	0	1	Attached	None		Best offering at 3430 on Lake Shore Drive.  This bright and spacious home has been recently renovated.  The kitchen features 42" cinnamon maple cabinetry, all stainless steel appliances, and 1.25" granite.  The updated bath has an ebony vanity with granite countertop.  Enjoy endless views and gorgeous sunsets from your 12x6 balcony adjacent to the large 21x13 living room with separate dining room.			Central Air	Gas, Forced Air				Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal												Carpet			Other	Carpet	None	Carpet				16X11	21X13	9X7		9X8	Balcony, Foyer		Combined w/ LivRm, L-shaped	Balcony	06/07/2007	07/09/2007	07/09/2007	09/04/2007		Baird & Warner	11000	Nicholas Colagiovanni	132801	 		(312) 640-7010	06/07/2007	(312) 981-2333	Zip Realty Inc	14809	Maria Zajczenko-Varela	102924	(773) 636-1951	2.5% - 150	None
