TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage	List Office Nm	LO	List Agent	LAG	Co-list Nm	Co-Lister	List Off. Ph.	List Dt Rcvd	List Agent Ph.	Selling Off. Nm	SO	Selling Agent	SAG	Selling Agent Ph.	Coop Comp	SCI
AT	3200	N	LAKE SHORE	DR	2905	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	29	1966	09255938	ACTV		1375000	1325000		1325000					309	309	14213140481277				7784.95		2014	1922	No		No	No		29		0	Not Reported	0		0	E (East), W (West), City, Lake/Water, Park	7	3	3	0	2	1	2.1		2	Attached	None	None	Super chic penthouse with exquisite finishes by designer James Dolenc of JTLiving. Every aspect of this elegant, expansive home is renovated to perfection. Arrive to a private elevator lobby and enjoy forever views of Lake Michigan from the living room, office and family room; custom lighting and audio systems; sunken living room with ventless fireplace; an extraordinary kitchen with Scavolini cabinets, Sub-Zero, Dacor, and Miele appliances, gorgeous spa-like baths w/glass mosaic tile, and in-unit W/D. The epitome of elegance.			Central Air	Gas, Forced Air		Elevator, Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Coin Laundry, Elevator, Exercise Room, Storage, Sundeck, Pool-Indoors, Sauna, Other	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Sudler	Sarah Sterling	(773) 477-5300				Carpet	Stone				Stone			Stone	Stone	Full	Carpet	16X12	18X12		16X12	16X13	15X11	15X12	5X9	Foyer		Combined w/ LivRm	Storms/Screens, Private Entrance	06/13/2016					@properties	17665	Vicky Keene	129762	Cindy Cook, SRES	865034	(312) 506-0200	06/13/2016	(312) 919-0014			 			2.5%-$295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2707	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1966	09145049	CLSD		499900	489000	489000	499900	Conventional	N/A	98%	98%	10	10	14213140481260				5692	None	2014	1275	No		No	No		27		1800	Estimated				E (East), W (West)	6	3	3	0	2	0	2		1	Attached	None	None	Floor to ceiling windows show off spectacular lake, harbor, and city views from this high floor, contemporary unit at Harbor House. Completely updated kitchen and baths, hand milled woodwork, spacious bedrooms, balcony, leased parking spaces in building. Third bedroom has been opened into family room/den. Full service building with indoor pool, sundeck, fitness center, 24 hour door staff, and much more. Great Lakeview location near restaurants and shops, buses at the door, all the lakefront has to offer right across the street.	There is no washer/dryer in unit. The owner has recently replumbed the laundry room to accommodate new building code at a cost of $5,000. Gas units no longer allowed.		Central Air	Forced Air, Indv Controls		1st Floor Laundry, Laundry Hook-Up in Unit	No	Oven/Range, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Sarah	(773) 477-5300	90	Yes		Carpet	Marble				Marble			Marble	Marble	Full	Carpet	13X12	13X12		16X12	19X14	13X13		12X10	No additional rooms		Separate		02/22/2016	03/02/2016	03/02/2016	03/28/2016		@properties	15694	Anne Laughlin, GRI	103769	 		(773) 862-0200	02/22/2016	(773) 255-0651	Berkshire Hathaway HomeServices KoenigRubloff	10317	Sophia Worden	122916	(312) 268-2723	2.5%-$295 (on Net SP)	Variable
AT	3200	N	Lake Shore	DR	2309	Chicago	Illinois	60657	8006	Cook	Harbor House	299	299	278	Condo, High Rise (7+ Stories)	30	1966	09187413	CLSD		149900	148000	148000	149900	Conventional	N/A	99%	99%	279	26	14213140481218				2525.43	Homeowner	2014	672	No		No	No		23		900	Estimated				W (West)	4	1	1	0	1	0	1	0	1	Attached	None	None	Upgraded & sun-filled one bed/one bath in a full amenity building! Gleaming diagonal Oak Hardwood  floors throughout, organized custom California Closets.  Updated kitchen with GE Profile stainless steel appliances, granite countertops & wine cooler! Expansive western city view.  Category 6 wiring. Upgraded electrical. 24 hr doorman, indoor pool, fitness room. Steps from the lakefront, buses, restaurants.  Prime Lakeview location! "AS-IS"	For showings, email RKSHOWINGS@GMAIL.COM. Do not use showing assist. Call Katie with questions: 312-933-8702		Central Air	Baseboard		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	TBA	(773) 477-5300	83	Yes							Hardwood			Hardwood	Hardwood	None	Hardwood				15X12	19X13	7X9		10X7	No additional rooms		Combined w/ LivRm		04/07/2016	05/02/2016	05/02/2016	08/05/2016		Coldwell Banker Residential Brokerage	8058	Katie Mischka-Cibulsky	244977	Rita Kerins, GRI	146666	(847) 696-0700	04/07/2016		@properties	17665	Sabrina Bier	150949	(773) 875-6420	2.5%-$325 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2111	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1966	09399027	CLSD		394000	371000	371000	394000	Cash	N/A	94%	94%	243	50	14213140481198				4550.49		2015	1055	No		No	No		21		0	Not Reported				N (North), S (South), E (East), W (West), City, Lake/Water	5	2	2	0	2	0	2		2	Attached	None	None	WATCH THE SUNRISES FROM YOUR LIVING, DINING AND BALCONY AND SUNSETS FROM GENEROUS SIZED BEDROOMS. MAGNIFICIENT LAKE MICHIGAN VIEWS FILL THIS HIGH FLOOR CITY HOME.  PRIME 11 TIER FEATURES SUNNY KITCHEN WINDOW, IN UNIT WASHER AND DRYER, UPDATES THROUGHOUT.  BUILDING HAS IT ALL - 24 DOOR AND GARAGE STAFF, ON SITE MGMT, PARTY ROOM, INDOOR POOL, WELL APPOINTED EXERCISE ROOM.  AND DID WE MENTION LOCATION?  STEPS FROM VIBRANT BELMONT HARBOR AND IMMEDIATELY ADJACENT TO CONVENIENT PUBLIC TRANSPORTATION. UPGRADED WINDOWS AND RECENTLY UPGRADED FAN COIL MOTORS.  WELL CARED FOR BUILDING AND HOME.  SEE IT TODAY.			Central Air	Forced Air, Zoned		Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Business Center	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	SUDLER	N/A	(773) 477-5300		Yes		Carpet										Full	Carpet	12X14			15X11	19X14	14X19		11X10	Balcony	Whirlpool, Soaking Tub	Separate	Balcony, Deck, Storms/Screens, End Unit	12/03/2016	01/21/2017	01/21/2017	03/01/2017		@properties	17665	Vicky Keene	129762	Cindy Cook, SRES	865034	(312) 506-0200	12/03/2016	(312) 919-0014	Coldwell Banker Residential	3630	Jenni Gordon	31345	(847) 778-0359	2.5% - $295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	1909	Chicago	Illinois	60657	8006	Cook	Harbor House	299	299	278	Condo, High Rise (7+ Stories)	29	1966	09395843	CLSD		139000	132500	132500	139000	Conventional	N/A	95%	95%	347	40	14213140481174				2525	Homeowner	2014	706	No		No	No		19		900	Estimated				W (West)	4	1	1	0	1	0	1		1	Attached	None	None	East Lakeview! Large one bedroom in great building that has it all. Bright open layout. High floor with amazing views of city and Wrigley Field. Beautiful cherry wood laminate floors. No carpeting. Spacious living room and separate dining room. Big bedroom. Classic bath. Tons of closets. Assessment includes just about everything: Heat, a/c, cable, 24hr. doorman, full staff, manager, indoor pool, sun deck, exercise facility, and storage. Convenient laundry room, bike room, hair salon, and cleaners. Pet friendly. Indoor rental parking. Walk to lake, park, doggie beach, el, buses, Mariano's, Jewel, Treasure Island, dining, shopping, entertainment, everything! Move-in ready. Make an offer.	15 minute parking in garage, entrance on Belmont. After 15 minutes, $5. Both pool and workout facility on Mezzanine level. As of July, building had $850,000 in operating budget and about $1M in reserves. PLEASE NOTE: No rental cap but units can only be rented for 2 years, so not good for investors.		Central Air	Gas		Elevator, Wood Laminate Floors, Storage	No	Oven/Range, Microwave, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	na	(773) 477-5300		No							Ceramic Tile			Ceramic Tile	Wood Laminate	None	Wood Laminate				15X12	19X13	7X9		10X8	Foyer		Separate		11/29/2016	01/07/2017	01/07/2017	02/27/2017		Berkshire Hathaway HomeServices KoenigRubloff	14470	Kenneth Marier	110814	 		(312) 264-1200	11/29/2016	(312) 305-3600	Fulton Grace Realty	84130	Owen Duffy	189341	(312) 966-5770	2.5%-$325 (on Net SP)	None
AT	3200	N	Lake Shore	DR	901	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1966	09395397	CLSD		379900	370000	370000	379900	Conventional	N/A	97%	97%	146	69	14213140481067				4550.49	Homeowner	2015	1054	No		No	No		9		1250	Estimated	0		0	S (South), E (East), W (West), City, Lake/Water, Park	5	2	2	0	2	0	2		2	Attached	None	None	Highly upgraded end unit in the Harbor House w/ amazing lake & city views! Spacious floorplan, floor to ceiling windows, second window panes added w/ energy saving film & new screens. Private balcony w/ lake views, dark stained hdwd floors, new railings to match & in-unit W/D. Other recent updates include new doors thru-out, carpet, Hunter Douglass blinds, light fixtures, closet shelving, medicine cabinets, towel bars, crown molding, electric outlets & switches and new electric sub panel. Gourmet kitchen w/ designer white cabinets, marble back splash, Stainless appliances, granite counters, breakfast bar plus new wine cooler, sink and disposal. Both baths nicely upgraded with Travertine marble, granite finishes & faux tin ceiling in 2nd bath. Full amenity building with 24 hour doorman, indoor pool, sundeck, exercise room, storage room, bike room & receiving room. Assessments include heat, air, cable and exercise room. Valet Parking additional. Make sure to view the 3D virtual tour!	15 minute parking in front of building or 15 minute free in garage with pass from desk and $5/hour there after. Both pool and work out room on Mezzanine level. Doorman can assist if needed. Clarification on pet count limit & pet weight limit: 2 pets are allowed and although there is no pet weight limit, the requirement is that you need to be able to carry your pet or pets. So if you have 2 dogs, you would need to be able to carry both of them at the same time, not individually. Please email me if you have additional questions on the pet info.		Central Air, Zoned	Gas, Forced Air, Zoned		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Sarah Sterling	(773) 477-5300				Carpet					Hardwood	TV-Cable, Intercom		Hardwood	Carpet	Full	Carpet	14X12			15X11	19X14	11X8		11X8	Balcony		Separate	Balcony, Pool In-Ground, End Unit	11/28/2016	02/04/2017	02/04/2017	03/20/2017		Keller Williams Preferred Rlty	85470	Timothy Smiejek	103625	 		(708) 798-1111	11/28/2016	(773) 230-9701	Fulton Grace Realty	84130	Jonathan Stein	142251	(773) 220-6399	2.5% - $350 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2901	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo, Penthouse	29	1967	09495783	CLSD		1395000	1030000	1030000	1395000	Conventional	N/A	74%	74%	1	1	14213140481276				9992.93		2015	2096	No		No	No		29		2175	Builder	0		0	S (South), E (East), W (West), City	7	3	3	0	3	0	3		1	Attached	None	None	Sold before print. Owner is a licensed real estate broker. Unit is raw space.	Owner is licensed real estate broker. Sold before print. Raw space.		Central Air, Zoned	Gas, Forced Air			No			Bike Room/Bike Trails, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Pool-Indoors, Receiving Room	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger, Snow Removal	SUDLER	SARAH	(773) 447-5300		Yes												Full		16X12	16X11		19X18	27X15	16X12	11X8	16X12	Foyer		Separate	Roof Deck	02/05/2017	02/05/2017	02/05/2017	04/14/2017		Conlon: A Real Estate Company	85186	Margaret Nagel	103785	 		(312) 733-7201	02/06/2017	(312) 301-6400	Conlon: A Real Estate Company	85186	Margaret Nagel	103785	(312) 301-6400	2.5%-$295 (on Net SP)	None
AT	3200	N	LAKE SHORE	DR	2107	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1966	09507584	ACTV		435000	425000		425000					59	59	14213140481194				6387		2015	1339	No		No	No		21		1800	Estimated	0		0	E (East), W (West)	6	3	3	0	2	0	2		2	Attached	None	None	PRISTINE VIEWS OF BEAUTIFUL BELMONT HARBOR AND LAKE MICHIGAN FROM BALCONY, SUNKEN LIVING ROOM  AND DINING.  SUNSET VIEWS FROM GENEROUS SIZED BEDROOMS. KITCHEN AND BATHS UPDATED. iN UNIT WASHER AND DRYER.  BUILDING HAS IT ALL- 24 HOUR DOOR STAFF, IN BUILDING GARAGE $208/MO, INDOOR POOL, EXERCISE ROOM AND ABOVE ALL, GREAT LOCATION. PETS ALLOWED.	Condo has new fan coil units - completed and paid for.  Updated double pane windows in front - not all units have updated windows.		Central Air	Forced Air		Storage	No	Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Sarah Sterling	(773) 477-5300	85	Yes		Carpet	Carpet				Hardwood				Hardwood	Full	Hardwood	13X12	13X12		16X12	19X14	13X08		12X10	No additional rooms			Balcony	02/18/2017					@properties	17665	Vicky Keene	129762	Cindy Cook, SRES	865034	(312) 506-0200	02/18/2017	(312) 919-0014			 			2.5% - $295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2602	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	29	1966	09507259	A/I	A/I	389000	389000		389000					60	60	14213140481244				5110		2015	1010	No		No	No		26		1250	Builder	0		0	E (East), City, Lake/Water, Park	5	2	2	0	2	0	2		2	Attached	None	None	Your buyers will feel like they are on a tropical vacation in this bright, cheerful and well appointed city home.  Sweeping views of the lake add to the ambiance.  Popular split two bedroom plan with redesigned kitchen, in unit washer and dryer and thoughtful touches throughout.  A full amenity building with 24 door staff, indoor pool, well appointed exercise room and attached garage parking for owner and guests.  Steps away from vibrant Belmont Harbor recreation areas and all the lakefront has to offer.	No rental cap in the perfectly located building.  Lease parking in the building for $208 per month.  New fan coil motors being installed at the expense of seller.		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, TV/Cable, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler and Company	Sarah Sterling	(773) 477-5300		Yes		Carpet								Hardwood	Hardwood	Full	Carpet	16X12			16X12	16X16	11X08		10X08	No additional rooms		Combined w/ LivRm		02/17/2017	02/20/2017				@properties	17665	Vicky Keene	129762	Cindy Cook, SRES	865034	(312) 506-0200	02/17/2017	(312) 919-0014						2.5% - $295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	610	Chicago	Illinois	60657	8006	Cook		299	299	278	High Rise (7+ Stories)	29	1968	09512529	ACTV		299000	299000		299000					53	53	14213140481043				3821.06		2015	1011	No		No	No		6		1250	Estimated	0		0	E (East)	5	2	2	0	2	0	2		1	Attached	None	None	Feel like you're on vacation all year long in this 2 bedroom/2 bath home overlooking the park and beautiful Belmont Harbor at Harbor House. Spacious and airy, split floor plan with sunken living room and separate dining room. Master bedroom has full bath and extensive closet space.  Second bedroom on opposite side of unit with 2nd full bath just across the hall for guests. Unit is flooded with light and storage!  Washer and dryers are allowed in unit.  Building has indoor, heated parking from $208.00/month, work-out facilities and indoor pool! Walk to everything East Lake View has to offer including restaurants, shops, grocery stores. Transportation at your front door and Lake Michigan across the street!	Free 15 minute parking in garage (enter on Belmont).    Brand new fan coils installed in blowers at owner's expense. Lease parking in building for $208.00/month.  $300 move-in fee and $125.00 administrative fee, must be paid with cashier's check.		Central Air	Gas			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler Property Management	Sarah Sterling	(773) 477-5300	80			Carpet					Hardwood			Ceramic Tile	Carpet	Full	Carpet	12X16			12X16	16X16	8X11		10X11	No additional rooms				02/24/2017					Jameson Sotheby's Int'l Realty	86126	Mark Pfeifer	874143	 		(312) 837-1111	02/24/2017				 			2.5% -$325.00 (on Net SP)	None
AT	3200	N	Lake Shore	DR	502	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	29	1966	09523408	ACTV		315000	315000		315000					103	42	14213140481024	No			4821.73		2015	1011	No		No	No		5		0	Not Reported	0		0		5	2	2	0	2	0	2		1	Attached	None	None	Stunning lake views and floor to ceiling windows in this, sun drenched, two bedroom, two bath overlooking Belmont Harbor. Updated kitchen with brand new appliances, countertops, and backsplash. All new en-suite master bath, and washer/dryer hookup in unit. Full amenity building with 24hr doorman, fitness center, pool, sundeck, and garage valet parking. Plenty of closet space/extra storage. Prime Lakeview location steps from everything. An absolute must see!			Central Air	Forced Air		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Coin Laundry, Exercise Room, Party Room, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Harbor House Condominium Association	N/A	(773) 477-5300				Wood Laminate					Wood Laminate			Ceramic Tile	Wood Laminate	Full	Wood Laminate	12X15			15X12	16X16	8X10		10X10	No additional rooms		Separate		03/07/2017					Jameson Sotheby's Intl Realty	10646	Timothy Salm	124019	 		(312) 751-0300	03/07/2017	(312) 929-1564			 			2.5 - $350 (on Net SP)	None
RN	3200	N	Lake Shore	DR	706	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	29	1966	09587323	ACTV										68	12														7		0	Not Reported	0		0	E (East)	4	2	2	0	2	0	2		2	Attached	None	None	Beautifully updated 2bedroom/2bathroom unit at Harbor House with nobstructed views of Lake and Harbor from every room! Rare in-unit laundry. Stainless steel appliances, granite counters and additional built-in pantry space. Undercabinet lighting and soft-close drawers in kitchen. Separate dining area. Large master bedroom and duel vanity in second bathroom. Hardwood floors throughout. Heat, AC and water included in monthly rent;  24hr doorman, Indoor pool & fitness room; Indoor parking available ranges from $152-$260/month. No pets. 30 day board approval required. $300 move-in fee & $300 move-out fee. One month security deposit.	Move-in fee $300, move-out fee $300		Central Air	Electric, Forced Air		Hardwood Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Sidewalks		Sudler	Sarah Sterling	(773) 477-5300				Hardwood								Hardwood	Hardwood	Full	Hardwood	12X16			12X16	16X17	20X10			No additional rooms	Separate Shower, Double Sink			04/06/2017					Baird & Warner	10274	Millie Rosenbloom	107552	 		(773) 697-5555	04/06/2017	(312) 980-1517			 			1/2 MONTHS RENT - $150 (on Net SP)	None
AT	3200	N	LAKE SHORE	DR	2208	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo, High Rise (7+ Stories)	1	1966	09212842	CLSD		389500	375000	375000	389500	Conventional	N/A	96%	96%	30	30	14213140481206				3734	None	2014	1010	No		Unknown	No		22		1250	Estimated				E (East)	5	2	2	0	2	0	2	0	1	Attached	None	None	OUTSTANDING BELMONT HARBOR/LAKE VIEWS FROM YOUR BALCONY, KITCHEN AND SUNKEN LIVING ROOM. LARGEST OF THE BUILDING'S TWO BEDROOM FLOOR PLANS, THIS CITY HOME HAS BOTH EAST AND WEST VIEWS. OPEN AND WELL DESIGNED KITCHEN SPACE WITH GAS COOKING, SEPARATE  DINING ROOM, AMPLE CLOSET SPACE.  BUILDING IS FULL AMENITY-24 HR DOOR, INDOOR POOL, HEALTH CLUB, PARTY ROOM, RECEIVING. PRIME LOCATION.			Central Air	Gas, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler	Sarah Sterling	(773) 477-5300		Yes								TV-Cable			Hardwood	Full		14X12			15X11	19X14	11X8		11X10	No additional rooms		Separate	Balcony, End Unit	05/02/2016	05/31/2016	05/31/2016	08/01/2016		@properties	17665	Vicky Keene	129762	Cindy Cook, SRES	865034	(312) 506-0200	05/02/2016	(312) 919-0014	@properties	84025	Christina McNamee	181309	(847) 567-1080	2.5% - $295 (on Net SP)	None
AT	3200	N	Lake Shore	DR	2901	Chicago	Illinois	60657	8006	Cook	HARBOR HOUSE	299	299	278	Condo, Penthouse	1	1966	09216826	CLSD		744900	699900	699900	699900	Cash	F	100%	94%	385	40	14213140481276				8907		2014	1923	No		Unknown	No		29		2100	Assessor				S (South), E (East), City, Lake/Water, Park	7	2	2	0	3	0	3		1	Attached	None	None	SPECTAUCLAR VIEWS! PENTHOUSE!  2 BEDROOMS, WAS ORIGINALLY A 3 BEDROOM WHICH WAS CONVERTED INTO A BAR AREA AND CAN BE A 3 BEDROOM AGAIN / 3 FULL BATHS / 50X20 ROOF TOP DECK  / HARDWOOD FLOORING / BAR AND AMAZING KITCHEN/ MUST SEE! **SELLER IS OFFERING SELLING AGENT BONUS***Multiple offers: Highest and best due 6/13/16 by 12 noon.	Multiple offers: Highest and best due 6/13/16 by 12 noon. ******SELLER IS OFFERING $10,000 SELLING AGENT BONUS******  All offers must be submitted by the buyer’s agent using the online offer management system. Access the system via the link below. A technology fee will apply to the buyer’s agent upon consummation of a sale.. Offer link to property: www.spsreo.com/?c=6QAE  - This is a chase bank owned property, restriction apply.		Central Air, Zoned	Gas, Forced Air, Zoned			Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Pool-Indoors, Receiving Room	Heat, Air Conditioning, Water	SUDLER	SARAH	(773) 447-5300		Yes		Hardwood					Hardwood		Hardwood	Hardwood	Hardwood	Full	Hardwood	16X12			19X18	27X15	16X12	16X11	16X12	Breakfast Room, Deck		Separate	Deck	05/05/2016	06/13/2016	06/13/2016	07/29/2016		Area Wide Realty	8658	Michael Olszewski	84760	 		(708) 656-3333	05/05/2016	(708) 656-3333	Michael M Chioros	84355	Michael Chioros	101834	(773) 279-9000	3% (on Net SP)	Bonus
AT	3200	N	Lake Shore	DR	2710	Chicago	Illinois	60657	8006	Cook		299	299	278	Condo	29	1966	09171687	CLSD		295000	280000	280000	295000	Conventional	N/A	95%	95%	174	26	14213140481263				4298	None	2014	963	No		No	No		27		0	Not Reported					5	2	2	0	2	0	2				None	None	Desirable split 2 bdrms/ 2bths with amazing view of Belmont Harbor & lake from all rooms. Newer Kitchen with SS appliances, Granit counter . Tiles in LV and Dinning area , Carpet in bedrooms .Washer/ Dryer can be install in the unit. Lots of closets. Building has it all: elegant Limestone Foyer, Exercise Room, Indoor Pool, Sundeck, Valet Parking (for fee), 24 hr Doorman.. Pets OK ! Perfect location, minutes to: Lake, Shopping, Restaurants. Easy access to down town. Sold 'As Is" !	BONUS of $1,000 to Selling Office if offer accepted before April 21. 2016. Easy to show. OPEN BROKER HOUSE March 22 1;00-2;30 pm. Please email: Miryanak@hotmail.com Realtor MUST be present!! NEW Heating system will be installed in the unit, by summer. Owner is willing to participate with that expense of $4.500	1	Central Air	Gas, Forced Air			No	Microwave, Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances			Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Exercise Facilities, Pool, Lawn Care, Scavenger, Snow Removal					Yes		Carpet					Ceramic Tile			Ceramic Tile	Ceramic Tile	Full	Carpet	16X12			16X12	16X16	11X08		11X10	No additional rooms		Combined w/ LivRm		03/21/2016	04/15/2016	04/15/2016	07/26/2016		Coldwell Banker Residential	10115	Mira Kovacevic	129584	 		(312) 266-7000	03/21/2016	(312) 915-4705	Berkshire Hathaway HomeServices KoenigRubloff	10900	Richard Lewkoski	106267	(773) 572-6527	2.5%-$325 $1000 BONUS TO SELLING OFFICE IF OFFER ACCEPTED BEFORE 4/21/16 (on Net SP)	None
