TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	250	E	Pearson	ST	702	Chicago	Illinois	60611	8008		299	299	180	Condo	36	2003	09049907	CLSD		759000	705000	705000	759000	Conventional	N/A	93%	93%	38	38	17032280321003				$8,499.7		2014	765	No		No	No		7		1375	Builder					5	1	1	0	1	1	1.1		1	Attached	None	None	Absolutely stunning extra large, one bedroom at the Pearson. One of only two south-facing one bed units, with 20' terrace overlooking the lake and park. Thoughtfully designed with gorgeous details, including a 9' high limestone fireplace surround, this sun-drenched home also includes a 496sf 'urban basement' across the hall, perfect for an office, studio, storage. Perfectly located and easy to walk to everything, full-amenity building, with huge exercise room, party room, roof deck, dry cleaner and more! One parking space included in price.	Truly a special one bedroom with the most amazing views! This unit has a  496sf 'urban basement' just across the hall. It's huge and can be used in many different ways. ASM includes $66.54 for cable and internet. Parking space tax and ASM included.		Central Air	Electric		Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, 1st Floor Full Bath, Laundry Hook-Up in Unit, Storage	Yes				Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi, Internet Access	Community Specialists	Tom Gillespie	(312) 943-2472x1									Hardwood				Hardwood	Full	Carpet				14X16	15X16	11X19		11X17	Bonus	Separate Shower, Double Sink	Combined w/ LivRm			Cook	09/28/2015	11/04/2015	11/04/2015	12/16/2015
AT	250	E	Pearson	ST	1306	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	2	2003	08942335	CLSD		785000	754500	754500	774900	Conventional	N/A	97%	96%	62	62	17032280321046				10025		2013	884	No		No	No		13		1691	Builder				N (North), E (East)	5	2	2	0	2	1	2.1		1	Attached	None	None	Bright NE corner 2br/2.1ba split flr plan features: New backsplash, extensive track lighting, flr-to-ceiling windows w/gorgeous views, large balcony, granite counters, open kit, hrdwd flrs, in-unit w/d, marble baths & custom built-in closets!  Luxury building in premier Streeterville location ½ block from the lake & easy park access offers: 24hr doorstaff, gym, penthouse club rm & sundeck. Assigned Prk Included!	PRK SPACE #160 Included! Unit features recent Upgrades: Brand new custom backsplash, under kit cabinet lighting, new high end ss stove & microwave, new wool-blend carpeting in both bdrms, new tile in powder rm & new master bath shwr door.		Central Air	Gas, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Service Elevator	Water, Parking, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Scavenger	COMMUNITY MANAGEMENT	TOM GILLSPIE	(312) 943-2474				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	11X13			15X13	17X16	11X09		18X11	Foyer	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm	Balcony		Cook	06/03/2015	08/03/2015	08/03/2015	08/28/2015
AT	250	E	Pearson	ST	1501	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08931851	CLSD		925000	925000	925000	925000	Conventional	N/A	100%	100%	44	2	17032280321055				11916		2013	1043	No		No	No		15		1931	Builder				N (North), S (South), City, Lake/Water, Park	6	2	2	0	2	1	2.1	1	1	Attached	None	None	Enjoy spectacular views of the lake, city, park, & Navy Pier from this stunning home. This property offers an open floor plan with fabulous living space, gracious entry, gourmet kitchen with stainless steel appliances, family room, hardwood flooring, fire place, tremendous storage & custom fitted closets, in-unit laundry. Full service building with wonderful amenities. Premium parking available for $50,000.	Building allows 3 pets!		Central Air	Electric, Baseboard		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes		Hardwood					Hardwood		Hardwood	Hardwood	Hardwood	Full	Hardwood	14X13			16X13	19X12	11X11	15X13	14X12	Balcony, Foyer	Separate Shower, Double Sink, Soaking Tub	Separate	Balcony, End Unit		Cook	05/23/2015	05/24/2015	05/24/2015	07/01/2015
AT	250	E	Pearson	ST	2203	Chicago	Illinois	60611	8008		299	299	180	Condo	35	2003	08917974	CLSD		1200000	1175000	1175000	1200000	Cash	N/A	98%	98%	3	3	17032280321102				12148.87		2013	1021	No		No	No		22		1835	Estimated				S (South)	5	2	2	0	2	1	2.1	1	2	Attached	None	None	THE COVETED BEST "03" TIER- ALL RMS HAVE FLR. TO CLNG. WINDOWS LAKE VIEWS, ENJOY THE FERRIS WHEEL, AND EVENING FIREWORKS DISPLAY FROM YOUR LARGE TERRACE. NEW HRDWD FLRS, OPEN KTCHN, GRANITE, SS APPLS. EX LG. PANTRY, TONS OF CLOSETS. LARGE HEALTH CLUB, W/MANY MORE AMENITIES. HOME COMES W/ THE BEST PARKING IN THE BLDG. ONE LARGE SPACE THAT FITS 2 CARS/TRUCK NEXT TO ELEVATOR.			Central Air	Gas		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Security Door Locks	Water, Gas, Parking, Common Insurance, Security, Security System, Doorman	Community Specialists	Tom Gillespie	(312) 943-2472				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	11X13			17X15	17X16	13X11		16X10	No additional rooms	Separate Shower	Combined w/ LivRm			Cook	05/09/2015	05/11/2015	05/11/2015	06/26/2015
AT	250	E	Pearson	ST	1302	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	36	2003	08852009	CLSD		575000	595000	595000	575000	Cash	N/A	103%	103%	13	13	17032280321042				7658.81	Homeowner	2013	682	No		No	No		13		1410	Builder				N (North), City, Lake/Water	5	1	1	0	1	1	1.1		1	Attached	None	None	Luxury corner 1,410 sf 1BR + Den/Office. Very Rare Tier. Tons of floor to ceiling windows showcase amazing lake & city views! Unit features incl: Hardwood floors, 1.25” granite, Bosch SS apps, custom backsplash, oversize balcony, giant walk-in closet, powder room & more.  Incredible location only steps to Lake Shore Park, Magnificent Mile and lake. Full amenity bldg w/ 24 hr doorman & fitness cntr. Heated Prkg +$50K	Largest 1BR floorplan in the building (1,1410 sq ft) that is very private and away from the elevators. Rarely available, as only exists on floors 8-17! Parking Space #200 & Storage Locker on same level as parking. Monthly Cable Fee $44.		Central Air	Electric, Baseboard, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner	Water, Gas, Parking, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes							Hardwood	Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Full	Carpet				15X16	22X16	17X11		COMBO	Den	Separate Shower, Double Sink	Combined w/ LivRm	Balcony, Storms/Screens, End Unit		Cook	03/04/2015	03/16/2015	03/16/2015	06/22/2015
AT	250	E	Pearson	ST	101	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	35	2003	08686707	CLSD		1295000	1100000	1100000	1295000	Cash	N/A	85%	85%	320	234	17032280321001				16860.69	None	2013	1403	No		No	No		1		2350	Estimated				S (South), City, Park	6	2	2	0	2	1	2.1		1	Attached	None	None	The intimacy of a single-family home with the amenities of a premiere condo building! Steps to Michigan Ave & the lake.  Stylish home w/ soaring ceilings; floor to ceiling, south-facing windows; 34’ wide great room; big eat-in kitchen w/Sub-Zero and Bosch appliances; two en-suite bedrooms. A gorgeous park with tennis courts & running track and the Museum of Contemporary Art across the street.  Chicago at its finest!	Gorgeous home, flooded with natural light, very quiet. Huge master suite. Huge great room.  Private entrance from the lobby and a rear door just off the hallway to access the elevator for parking and the private storage locker		Central Air	Electric, Baseboard, Indv Controls		Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, 1st Floor Full Bath, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Receiving Room	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	The Pearson Association	Tom Gillespie	(312) 943-2472	83	Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	15X11			16X15	20X17	12X10		18X13	Breakfast Room, Foyer, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Separate	Roof Deck, Grill-Outdoors, Private Entrance		Cook	07/28/2014	03/18/2015	03/18/2015	04/27/2015
AT	250	E	PEARSON	ST	1304	Chicago	Illinois	60611	8008	PEARSON ON THE PARK	299	299	179	Condo, High Rise (7+ Stories)	36	2003	08738890	CLSD		469900	468000	468000	469900	Cash	N/A	100%	100%	120	120	17032280321044				7881.21	None	2014	588	No		No	No		13		1140	Other				N (North), City, Lake/Water	4	1	1	0	1	1	1.1		1	Attached	None	None	1 BR, 1.5BATH CONDO AT THE PEARSON. GE SS PROFESSIONAL OPEN KITCHEN W/BFAST BAR. LARGE MASTER SUITE W DBL VANITY, SOAKKING TUB, SEP SHOWER AND LARGE WALK IN CLOSET. 1140 SQ. FT. OF LIVING SPACE FEATURES WALL TO CEILING WINDOWS W/CITY AND LAKE VIEWS, LARGE LR/DR & OUTDOOR TERRACE.  GARAGE SPACE INCLUDED IN LIST PRICE.  AMENITIES INCLUDE 24HR DOORMAN, CLUB ROOM, ROOF DECK & FITNESS CENTER !!  A PERFECT 10 !	STORAGE LOCKER BEING OFFERED WITH UNIT IS SB49.		Central Air	Electric, Baseboard, Indv Controls		Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	COMMUNITY SPECIALIST	TOM GILLESPIE	(312) 943-2472	83											Hardwood	Hardwood	Full	Carpet				15X13	30X13	10X10		COMBO	Balcony	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm			Cook	09/26/2014	01/23/2015	01/23/2015	03/05/2015
AT	250	E	Pearson	ST	2503	Chicago	Illinois	60611	8008		299	299	179	Condo, High Rise (7+ Stories)	37	2003	08798441	CLSD		1100000	1000000	1000000	1100000	Cash	N/A	91%	91%	20	20	17032280321120				12206.53	None	2013	1028	No		No	No		25		1835	Builder				S (South), Lake/Water, Park	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Enjoy spectacular views of the lake, city, park, and Navy Pier from this stunning 2 bedroom 2  1/2 bath home. Rarely available "03" tier with all southern exposures! Large terrace, high ceilings, crown moldings, hardwood flooring, upgraded bathrooms, floor to ceiling windows, gourmet kitchen, fireplace, wired for sound. 1 parking space available for an additional $50,000.	Easy to show!  Parking space #27  Storage locker #106 LL2  Direct-tv expanded w/hbo and 1 hi-def DVR included.		Central Air, Zoned	Electric		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator			Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes		Hardwood					Hardwood			Hardwood	Hardwood	Full	Carpet	12X13			18X15	18X16	13X11		15X10	Foyer, Terrace		Combined w/ LivRm	Balcony, Cable Access		Cook	12/08/2014	12/27/2014	12/27/2014	01/12/2015
AT	250	E	Pearson	ST	1906	Chicago	Illinois	60611	8008	PEARSON ON THE PARK	299	299	180	Condo, High Rise (7+ Stories)	37	2003	08721830	CLSD		799000	785000	785000	799000	Cash	N/A	98%	98%	36	36	17032280321087				11739		2013	990	No		No	No		19		1900	Estimated				N (North), E (East)	5	2	2	0	2	1	2.1		1	Attached	None	None	Wonderful unit in the sought after Pearson building, across from the park and in the middle of it all. Large 2B/2.1B floorplan features gracious entertaining space, huge master suite, hardwood floors, laundry room, city, lake and navy pier views from floor to ceiling windows.  Prime handicap garage space incl. in price.  Great buy in a popular, full amenity building: sundeck, party room, fitness room, 24 hr staff.			Central Air	Electric, Baseboard, Indv Controls		Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	COMMUNITY SPECIALISTS	N/A	(999) 999-9999				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	13X11			19X12	31X13	12X9		17X11	Balcony, Foyer	Separate Shower, Double Sink	L-shaped	Balcony, Storms/Screens		Cook	09/08/2014	10/13/2014	10/13/2014	11/03/2014
AT	250	E	Pearson	ST	901	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	35	2002	08670169	CLSD		929000	920000	920000	929000	Conventional	N/A	99%	99%	10	10	17032280321013				13333.93	Homeowner	2012	987	No		No	No		9		1931	Builder				N (North), S (South), City, Lake/Water, Park	6	2	2	0	2	1	2.1	1	1	Attached	None	None	The first of the iconic Residences on Lake Shore Park! The Pearson offers all of today's modern amenities along w/ a perfect location overlooking the park and lake. # 901 is the largest 2bd/2.5bath w/open kitchen, fpl and terrace. Brand new ebony wood flrs ground the space, custom millwork surrounds marble fpl. Large kitchen, SS appls, stone baths, pkg. included. Roof terrace/club room, fitness center, full staff.	This unit is best space and floor plan! Great value for sophisticated urban lifestyle, parking assessment included in regular monthly assessment.		Central Air	Electric, Baseboard, Indv Controls, Zoned		Hardwood Floors, 1st Floor Laundry, 1st Floor Full Bath	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Service Elevator, Other	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472	83			Carpet					Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	14X13			16X13	12X19	11X11	14X13	12X14	Foyer, Walk In Closet	Separate Shower, Double Sink, Soaking Tub	Separate	Balcony, Storms/Screens, End Unit, Door Monitored By TV		Cook	07/11/2014	07/20/2014	07/20/2014	10/29/2014
AT	250	E	Pearson	ST	1602	Chicago	Illinois	60611	8008	PEARSON ON THE PARK	299	299	179	Condo	36	2003	08612518	CLSD		650000	600000	600000	625000	Conventional	N/A	96%	92%	91	91	17032280321063				9209		2012	705	No		No	No		16		1410	Estimated					5	1	1	0	1	1	1.1	1	1	Attached	None	None	Beautiful 1 bed/1.5 bath plus 2nd bed/den/office in luxury building across from Lake Shore Park.  Price includes Parking Space #190 and Storage Space #49.  1410 sq ft with floor to ceiling windows, N/E views; large balcony off  L/D.  Brand new SS appliances, in unit W/D.  Building features 3200 sq.ft fitness center, Club Rm, Sundeck, Bike Rm and 24 hr doorman.	Highly Desirable Building across from Lake Shore Park, steps from Lake, MCA and Michigan Ave shopping.		Central Air	Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck	Water, Gas, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes							Hardwood			Hardwood	Hardwood	Full	Carpet				15X16	16X22	11X17		COMBO	Den	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm			Cook	05/12/2014	08/10/2014	08/10/2014	10/08/2014
AT	250	E	Pearson	ST	3102	Chicago	Illinois	60611	8008	STREETERVILLE	299	299	180	High Rise (7+ Stories)	35	2004	08590003	CLSD		875000	770000	770000	795000	Cash	N/A	97%	88%	130	102	17032280321154				11550.60	Homeowner	2012	865	No		No	No		31		1565	Estimated				N (North), W (West), City, Lake/Water	5	2	2	0	2	0	2	0	1	Attached	None	None	SPECTACULAR VIEWS OF THE CITY SKYLINE & WATER FROM THIS HIGH FLOOR CORNER CONDO WITH FLOOR TO CEILING WINDOWS AND BALCONY! SPLIT BEDROOM FLOOR PLAN W/ GRACIOUS MASTER, HUGE WIC AND BATH W/SEP TUB/SHWR & DBL. VANITY.  SPACIOUS GREAT ROOM FLOODED W/LIGHT, BIG KITCHEN W/GRANITE TOPS, WOOD CABS & ROOM FOR A BREAKFAST TABLE.  GARAGE PARKING & STORAGE INC.  SHOWS BEAUTIFULLY! BLDG & CONDO IN EXCELLENT CONDITION.	FOR SHOWINGS:  EMAIL W/AGENT ID, SHOWING TIME, AND MOBILE #. ONLY 31ST THROUGH 34TH FLOOR HAVE FLOOR TO CEILING WINDOWS! GORGEOUS VIEWS. EXCELLENT CONDITION. PRIVATE BALCONY. HEALTHY RESERVES FOR BUILDING. GARAGE PARKING INCLUDED.		Central Air	Gas, Forced Air		Elevator, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Scavenger, Snow Removal	The Pearson Condominium Association	Tom Gillepsie	(312) 943-2472				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	14X9			23X16	16X12	17X11		16X10	No additional rooms	Double Sink, Soaking Tub	Combined w/ LivRm			Cook	04/19/2014	07/29/2014	07/29/2014	08/27/2014
AT	250	E	PEARSON	ST	2706	Chicago	Illinois	60611	8008		299	299	179	Condo	36	2003	08608651	CLSD		995000	972500	972500	995000	Cash	N/A	98%	98%	35	35	17032280321134				14519		2012	1037	No		No	No		27		1900	Estimated				N (North), E (East)	5	2	2	0	2	1	2.1		1	Attached	None	None	MAGNIFICENT LAKE/NAVY PIER & CITY VIEWS FROM THIS PRIME "06" TIER. ENJOY WATCHING FIREWORKS FROM YOUR PRIVATE BALCONY. STUNNING LR W/FLOOR TO CEILING WINDOWS. HRDWD FLRS, SOUND SYSTEM. SPLIT BDRM PLAN FOR ULTIMATE PRIVACY. JUST STEPS TO MAG MILE, 1/2 BLOCK FROM THE LAKE. BLDG OFFERS ROOF DECK, FITNESS CENTER, 24 HOUR DOOR STAFF. 3 PETS OK, NO WEIGHT LIMIT. EXTRA-LARGE STORAGE INCL. PRIME PARKING ADDITIONAL $50,000.	EXTRA LARGE STORAGE P2118 INCLUDED. PARKING SPACE 166 CLOSE TO ELEVATOR. 15 MINUTE PARKING ZONE IN FRONT OF THE BUILDING.		Central Air	Electric, Indv Controls		Hardwood Floors	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Storage, Service Elevator, Valet/Cleaner, Sidewalks, Street Lights, Street Paved	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	COMMUNITY SPECIALISTS	TOM GILLESPIE	(312) 943-2472														Full		14X13			19X13	29X14	12X9		11X11	Gallery, Terrace	Separate Shower	Separate	Balcony		Cook	05/08/2014	06/11/2014	06/11/2014	07/30/2014
AT	250	E	Pearson	ST	2103	Chicago	Illinois	60611	8008		299	299	180	Condo	21	2003	08581393	CLSD		1100000	1080000	1080000	1100000	Conventional	N/A	98%	98%	8	8	17032280321096				13532	Senior	2012	1021	No		No	No		21		1835	Landlord/Tenant/Seller				S (South)	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Most desired tier at The Pearson, gorgeous views of park, lake & Navy Pier, South facing flooded w/light this home feats: 2 bed 2.5 baths, huge floor to ceil windows, private balcony, spacious closets w/built-ins, upgraded kitchen & baths.	most desirable tier at The Pearson, high floor, private balcony, healthy reserves, garage included.		Central Air	Gas		Elevator	Yes	Oven/Range, Microwave, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Security Door Locks	Water, Gas, Parking, Common Insurance, Security, Security System, Doorman	N/A	N/A	(999) 999-9999				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	11X13			17X15	17X16	13X11		16X10	No additional rooms	Separate Shower	Combined w/ LivRm			Cook	04/10/2014	04/17/2014	04/17/2014	05/30/2014
AT	250	E	Pearson	ST	2801	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08555471	CLSD		905000	875000	875000	895000	Cash	N/A	98%	97%	43	43	17032280321135				12780		2012	919	No		No	No		28		1611	Builder				S (South), W (West)	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Stunning two-bedroom in the popular Pearson. This unit features breathtaking panoramic city & lake views; gracious living rm & dining rm; gourmet kitchen w/high-end appliances; marble baths; maple floors; track lts; fireplace w/marble surround; large balcony. Building offers 24-hr doorstaff; exercise rm; health club; sundeck and wonderful location between Lake Shore Dr & Michigan Ave! Indoor garage parking included.			Central Air	Electric		Hardwood Floors	Yes	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	NA	NA	(555) 555-5555				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	15X10			15X13	15X14	13X10		11X11	No additional rooms		Combined w/ LivRm	Balcony		Cook	03/11/2014	04/22/2014	04/22/2014	05/14/2014
AT	250	E	PEARSON	ST	1604	Chicago	Illinois	60611	8008	STREETERVILLE	299	299	180	Condo, High Rise (7+ Stories)	36	2003	08553278	CLSD		500000	469000	469000	500000	Cash	N/A	94%	94%	111	17	17032280321065				7583	Homeowner	2012	593	Yes	593	No	No		16		1144	Landlord/Tenant/Seller				N (North)	4	1	1	0	1	1	1.1	0	1	Attached	None	None	Located in desirable Streeterville.1 bdrm condo has magnificent floor-to-ceiling views, large balcony, high ceilings & open floor plan. Luxuriously appointed w/custom hardwood floors, gourmet kitchen, marble baths, dbl vanity w/sep shower.Heated garage parking space included. Rooftop sundeck,club room & exercise facility.1 block from lake, Lake Shore Park, & steps to NWU,Mag Mile and Museum of Contemporary Art.	LISTING AGENT MUST ACCOMPANY ALL SHOWINGS. PET FRIENDLY BLDG  DOG PARK LOCATED ACROSS THE STREET. GARAGE PARKING INCL IN SALE PRICE.PARKING SPACE MUST BE PURCHASED WITH UNIT.		Central Air	Electric, Baseboard, Indv Controls		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	PEARSON CONDO ASSOCIATOIN	PROPERTY MANAGER	(312) 943-2472	83	Yes							Hardwood	Fire Sprinklers		Hardwood	Hardwood	Full	Carpet				15X14	18X13	10X10		11X14	Balcony, Foyer, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm	Balcony		Cook	03/08/2014	03/24/2014	03/24/2014	05/01/2014
