TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	1000	N	LAKE SHORE	DR	908	Chicago	Illinois	60611	8008		299	299	183	Condo	24	1953	09239559	CLSD		449900	408000	408000	449900	Conventional	N/A	91%	91%	68	68	17032040631064				3458	Homeowner	2014	1223	No		No	No		9		1200	Estimated				N (North), E (East)	5	2	2	0	2	0	2	0	1	Attached	None	None	PRIME LOCATION WITH SPECTACULAR BEACH AND LAKE VIEWS!!! NE corner unit, prime tier in the building. This floor plan is RARLEY available. Steps from Michigan Ave, Oak Street and fine dinning! Recently remodeled. New and beautiful kitchen with high end stainless steal appliances, cambria quartz counter tops with hardwood floors. Master bedroom has walk-in closet. Includes balcony!! Unlike any other, It's a must see!!	Please Note unit is Agent Owned.		3+ (Window/Wall Unit)	Radiant			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Draper and Kramer	Paulina Stepney	(312) 943-1000				Carpet										Full	Carpet	11X14			11X15	16X20	9X9		10X11	No additional rooms		Combined w/ LivRm	Balcony, End Unit		Cook	05/27/2016	08/02/2016	08/02/2016	10/07/2016
AT	1000	N	Lake Shore	PLZ	33C	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1964	09263010	CLSD		845000	795000	795000	845000	Conventional	N/A	94%	94%	142	58	17032040641085			65	10659.09	Homeowner, Senior, F	2015	1737	No		Yes	No		33		2200	Landlord/Tenant/Seller				S (South), W (West), City	6	2	2	0	2	1	2.1		2	Attached	None	None	Stunning fully reconfigured & beautifully newly remodeled home on the Mag Mile with sensational expansive views feat 9' ceilings, hardwood floors, gourmet open kitchen with granite countertops, stainless steel Subzero appliances. Large living/dining room + den with sliding doors to balcony-enjoy gorgeous sunsets from your beautiful balcony with unobstructed views. Luxurious master suite featuring porcelain floors, large marble bath with separate shower & jacuzzi & walk in closet. Large customized closets throughout. In-unit w/d. Only 3 homes per floor. Dogs up to 25 lbs. Top amenity building featuring 24 hr doorman, fitness center, indoor pool.			Central Air	Gas, Forced Air, Hot Water/Steam, Radiant		Elevator, Hardwood Floors, Laundry Hook-Up in Unit	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Electric, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	1000 CONDOMINIUM ASSOCIATION	MAURGERITE BAUER	(312) 944-1057	99			Carpet					Hardwood	Humidifier, TV-Cable	Hardwood	Hardwood	Hardwood	Full	Hardwood	15X14			18X13	18X17	17X10	13X13	18X13	No additional rooms	Whirlpool, Separate Shower	Separate	Balcony, Deck, Storms/Screens, Grill-Outdoors, End Unit		Cook	06/20/2016	08/16/2016	08/16/2016	10/04/2016
AT	1000	N	LAKE SHORE	PLZ	36B	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1965	09263631	CLSD		749900	715000	715000	749900	Conventional	N/A	95%	95%	28	28	17032040641093				12,096	Homeowner, Senior	2014	1924	No		Yes	No		36		2100	Estimated				S (South), E (East)	5	2	2	0	2	1	2.1		2	Attached	None	None	COME HOME TO THIS PERFECT 2BED, 2.1 BATH OASIS IN THE SKY WITH SPECTACULAR SE VIEWS OF LAKE AND SKYLINE, NESTLED IN A PREMIIUM GOLD COAST LOCATION! A GRACIOUS FOYER GREET YOU LIKE A SINGLE FAMILY HOME. HUGE WINDOWS WRAP AROUND YOUR LARGE OPEN LIVING ROOM SPACE THAT ADJOINS A SPACIOUS BALCONY OVERLOOKING OAK STREET BEACH, AND MICHIGAN AVE. A FORMAL DINING ROOM IS FLANKED WITH A WALL OF CUSTOM BUILT INS FOR STORAGE AND DISPLAY. UPDATED KITCHEN HAS GLASS COOKTOP, SUBZERO FRIDGE, NEWER BOSCH DISHWASHER, AND TONS OF CABINETS.  MASTER BEDROOM IS LARGE WITH THREE CLOSETS INCLUDING A LARGE WALK IN. SPACIOUS MASTER BATH IS UPDATED WITH GRANITE, AND SEPARATE GLASS SHOWER. 2ND BDRM IS GOOD SIZE WITH CUSTOM MULTI PURPOSE BUILT INS. LAUNDRY IN UNIT. THIS FULL AMENITY BUILDING OFFERS 24 HR DOORMEN AND MAINTENANCE, FITNESS ROOM, INDOOR POOL, GORGEOUS LIBRARY/LOUNGE WITH KITCHEN OPENING TO COMMON AREA DECK. STEPS FROM BEACH,MICHIGAN AVE, EXPRESS BUS,WATER TOWER PLACE. GREAT STAFF AND COMMUNITY!	LAG RELATED TO SELLER. RESERVES $3,372,708, SPECIAL ASSESSMENT IS CURRENTLY LEVIED FOR RENOVATION OF THE PROMENADE ALONG FRONT AND EAST SIDE OF BUILDING. SELLER PAYS ADDITIONAL $538.07 MONTHLY TOWARDS THAT. PET COUNT LIMIT IS ONE PET PER UNIT, DOGS NO BIGGER THAN 25 LB. OWNERS CAN ONLY RENT FOR A 2 YEAR PERIOD.		Central Air	Forced Air, Baseboard		Hot Tub, Elevator, Hardwood Floors, 1st Floor Laundry, Storage	Yes	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Coin Laundry, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	1000 North Lake Shore Plaza	Marguerite Bateau	(312) 944-1057	98	No		Parquet					Parquet	CO Detectors		Hardwood	Carpet	Full	Carpet	15X12			20X14	30X17	17X10		16X13	Balcony	Separate Shower	Separate	Balcony, Deck		Cook	06/20/2016	07/17/2016	07/17/2016	09/12/2016
AT	1000	N	LAKE SHORE	DR	2305	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories), Penthouse	23	1953	09248547	CLSD		499000	437500	437500	499000	Conventional	N/A	88%	88%	243	36	17032040631176			.59	4773.36	None	2014	1484	No		No	No		23		1750	Landlord/Tenant/Seller				N (North), S (South), E (East)	6	3	3	0	2	0	2		2	Attached	None	None	Lake-front penthouse apartment looking over Oak Street Beach. Ideal Gold Coast location close to everything. Wake up to amazing Lake views from 2 en-suite bedrooms. Formerly divided as 3 bed 3 bath unit, the apartment was recently renovated. It has natural stone baths with steam, rain showers, body sprays, new kitchen, washer and dryer, hardwood floors. Just add wall for 3rd bed. Valet parking.			Space Pac	Radiant		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Coin Laundry, Elevator, Storage, Sundeck	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	n/a	n/a	(000) 000-0000	80	Yes		Hardwood	Hardwood					TV-Cable		Hardwood	Hardwood	Full	Hardwood	16X11	13X12		19X16	32X16	18X11		COMBO	No additional rooms	Steam Shower, European Shower	Combined w/ LivRm			Cook	06/06/2016	07/11/2016	07/11/2016	09/09/2016
AT	1000	N	LAKE SHORE	DR	1501	Chicago	Illinois	60611	8008		299	299	183	Condo	55	1953	09232908	CLSD		398000	347000	347000	398000	Conventional	N/A	87%	87%	77	77	17032040631101				2949	Homeowner	2014	1066	No		Unknown	No		15		1200	Estimated					5	2	2	0	2	0	2		1	Attached	None	None	Location, Location, Location! Full renovation in the heart of the Gold Coast, across from the Drake Hotel and steps from Michigan Avenue shopping and Rush Street. Views of Oak Street Shops. This unit features oak hardwood flooring throughout, carrera marble bathrooms, stunning grey kitchen cabinets with farm sink & marble countertops, brand new stainless appliances. 3 closets in the master bedroom! Price includes custom closets for you to choose! Building includes 24 hour doorman, dry cleaners, sundeck, valet parking available. This home is move in ready, unbeatable price, and very easy to show!	Must own for 2 years prior to renting. 15 minute parking in front for showings. Must fill out Permission to enter form prior to showing.		2 (Window/Wall Unit)	Hot Water/Steam, Baseboard			No			Door Person, Coin Laundry, Elevator, On Site Manager/Engineer	Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	1010 Lake Shore Association	Paulina Stepney	(312) 943-1000														Full		13X12			17X12	25X15	11X8		COMBO	No additional rooms					Cook	05/20/2016	08/04/2016	08/04/2016	09/01/2016
AT	1000	N	Lake Shore	DR	504	Chicago	Illinois	60611	8008		299	299	183	Condo	23	1953	09220084	CLSD		175000	165000	165000	175000	Conventional	N/A	94%	94%	8	8	17032040631024				1779.75	None	2014	701	No		No	No		5		0	Not Reported					4	1	1	0	1	0	1	0	1	Attached	None	None	FANTASTIC LOCATION FOR THIS NICELY SIZED ONED BEDROOM HOME FEATURING A WHITE KITCHEN, SEPARATE LIVING & DINING ROOM, HARDWOOD FLOORS, LOTS OF CLOSET SPACE, TREE TOP AND PARTIAL LAKE VIEWS. LOCATED ON THE CORNER OF LSD & BELLEVUE WHICH IS RIGHT NEXT TO OAK STREET AND MICHIGAN AVE. WALK TO ALL THAT THE GOLD COAST HAS TO OFFER. MICHIGAN AVE, RUSH STREET, OAK STREET BEACH, RIGHT OUT YOUR FRONT DOOR. BUILDING ALSO OFFERS A NICE ROOF DECK WITH FANTASTIC PANORAMIC VIEWS.TENANT OCCUPIED, 24 HOUR NOTICE NEEDED. SEE AGENT NOTES!	TENANT OCCUPIED, 24 HOUR NOTICE NEEDED. NO RENTAL CAP. MUST OWN FOR TWO YEARS BEFORE RENTING OUT. OWNERS ARE ALLOWED TO HAVE PETS UNDER 20 LBS BUT RENTERS ARE NOT.		2 (Window/Wall Unit)	Radiant			No	Oven/Range, Dishwasher, Refrigerator			Heat, Water, Gas, Common Insurance, Doorman, Lawn Care, Scavenger, Snow Removal, Other	DRAPER & KRAMER	?	(312) 943-1030									Wood Laminate			Wood Laminate	Wood Laminate	None	Carpet				14X11	17X16	10X7		10X8	No additional rooms		Combined w/ LivRm			Cook	05/09/2016	05/16/2016	05/16/2016	07/29/2016
AT	1000	N	LAKE SHORE	PLZ	42B	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1965	09147227	CLSD		1050000	850000	850000	900000	Conventional	N/A	94%	81%	91	91	17032040641111				13691.64	None	2014	2040	No		No	No		42		2100	Landlord/Tenant/Seller				S (South), E (East)	7	2	2	0	2	1	2.1		1	Attached	None	None	Stunning Gold Coast condo!  Watch Navy Pier fireworks from your living room window.  Preferred southeast corner unit with additional 200 SF.  2 bedrooms + den and 2.5 baths. High end total renovation including huge family room off designer kitchen with new hardwood floors.  Large master with walk in steam shower and dual vanities.  Large 2nd bedroom and beautiful 2nd bath.  Large den with French doors, could be 3rd bedroom.  Custom wall coverings, lighting, surround sound and window treatments.  Beautiful built-ins, moldings, tons of closets, w/d and balcony.  Nothing to do but move in.  Full service building with indoor pool, unlimited valet parking, party room and exercise room.  Pet friendly up to 25 pounds.  24 hour door staff with on-site management.	Please do not park in front of building.  There is 15 minute parking on east side of bldg with flashers and meters on LSD east of Michigan.  Reserves $2.3 million.		Central Air	Gas, Forced Air, Baseboard		Elevator, Hardwood Floors, 1st Floor Laundry, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Coin Laundry, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Comunity Specialists	Margarite Batau	(312) 944-1057				Carpet					Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	20X13			17X14	17X17	17X10	22X17	COMBO	Balcony, Den, Foyer	Separate Shower, Steam Shower, Double Sink, No Tub	Combined w/ FamRm			Cook	02/23/2016	05/23/2016	05/23/2016	07/29/2016
AT	1000	N	Lake Shore	PLZ	9A	Chicago	Illinois	60611	8008		299	299	132	Condo	30	UNK	09254145	CLSD		715000	720000	720000	715000	Cash	N/A	101%	101%	58	11	17032040641013				8909.36		2014	1328	No		Yes	No		9		1850	Other				N (North), S (South), E (East), City, Lake/Water, Park	6	3	3	0	2	0	2		2	Attached	None	None	Elegant, designer quality corner unit with an East facing balcony in the heart of the Gold Coast. Preferred "A" tier. Magnificent Lake, Park and Oak Street Beach views from nearly every room. Intimate unit is accessed by elevator on a floor shared with a single neighbor. Custom window treatments and ample wall space for displaying art. Currently lived as a 2 Bedroom + Den. Spacious Den with french doors is perfectly suited as an Office or additional Sitting Room. Kitchen and both Bathrooms have been renovated to perfection. Gloriously restored original parquet flooring in the Foyer, Living Room, Dining Room and Den. Closets galore as well as additional storage on the same floor. Phenomenal building features 24 hr door staff, indoor pool, party room, and attached heated garage parking. Oak Street + Michigan Avenue shopping, restaurants, and entertainment options right outside your door.	Sheer drapery panels in Dining Room are excluded. Square footage is estimate taken from prior listing sheet when Sellers purchased.		Central Air	Electric, Forced Air		Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Security Door Locks, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Doorman, Scavenger	XXX	Marguerite Batau	(000) 000-0000				Carpet								Porcelain Tile	Parquet	Full	Carpet	15X13	16X10		20X12	30X16	17X9		COMBO	Foyer, Balcony		Combined w/ LivRm	Balcony, Storms/Screens		Cook	06/10/2016	06/20/2016	06/20/2016	07/18/2016
AT	1000	N	LAKE SHORE	DR	605	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	23	1953	09119725	CLSD		399000	377500	377500	389000	Conventional	N/A	97%	95%	142	109	17032040631034				3592	Homeowner, Senior	2014	1317	No		No	No		6		1800	Plans				N (North), S (South)	6	3	3	0	2	1	2.1		1	Attached	None	None	Beautifully redone 1800 asf condo on Lake Shore Drive!  Updated maple & granite kitchen.  Gracious floor plan w/ large LR/DR combo. 3rd bedroom open to living space – easily closed.  Custom lighting thru-out.  Stylish bathrooms, 2nd br en suite too!  Big master w/great closets & marble bath.  Full service building w/ d-man, onsite engineer & manager.  Well run w/ ovefr 2.6 in reserves.  W/D permitted with board approval. Rental parking $235/month but who needs a car?  Steps to Oak Street Beach, Mag Mile, fantastic restaurants & public trans	Must own for two years before renting  Please see floor plan under additional info    Buyer got cold feet!  Amazing price for 1800 sf on Lake Shore Drive!		3+ (Window/Wall Unit)	Radiant		Wood Laminate Floors	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Wi-Fi	D & K	Mary Morrison	(312) 943-1032				Wood Laminate	Wood Laminate				Wood Laminate			Porcelain Tile	Wood Laminate	Full	Wood Laminate	16X12	15X12		19X13	29X15	10X9		COMBO	No additional rooms		Combined w/ LivRm	Storms/Screens, End Unit		Cook	01/19/2016	05/06/2016	05/06/2016	06/17/2016
AT	1000	N	LAKE SHORE	DR	602	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	23	1955	09054103	CLSD		375000	280000	280000	319000	Conventional	N/A	88%	75%	236	236	17032040631031				3280.3	Homeowner	2014	1020	No		No	No		6		1200	Other					5	2	2	0	2	0	2		1	None	None	None	You cannot find a better location than this!  Gold Coast corner unit with spectacular views of Oak St Beach & E. Lake Shore Dr. Close to Magnificent Mile & Oak St boutiques. 2 bed, 2 bath condo with lake views. Freshly painted with Hardwood Floors throughout. Great room features open kitchen with cherry cabinets, large granite island, stainless steel Kitchen Aid appliances. Floor-to-ceiling marble bathrooms with Grohe fixtures, steam shower and jacuzzi everything. Heat included in assessments.  Building offers door staff, dry cleaning, parking garage, sun deck, storage, bike room & more. Parking Garage spaces available next door, ranging from $225-$302 a month	Call or Text Penny to make appt. 630.272.8916. Buyers Agent must accompany all showings.  Key at front desk, agents please leave card. No close, no commission.		3+ (Window/Wall Unit)	Radiant		Elevator, Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Water, Common Insurance, Security, Security System, Doorman, TV/Cable, Lawn Care, Scavenger, Snow Removal	Manager On-Site	Michelle	(312) 943-1000				Hardwood					Hardwood	TV-Cable, CO Detectors		Hardwood	Hardwood	Full	Hardwood	14X12			17X13	25X15	12X9		COMBO	No additional rooms	Whirlpool, Steam Shower	Combined w/ LivRm	Storms/Screens		Cook	10/02/2015	05/24/2016	05/24/2016	06/15/2016
AT	1000	N	Lake Shore	PLZ	49D	Chicago	Illinois	60611	8008		299	299	138	Condo	55	1965	09168716	CLSD		549900	543000	543000	549900	Conventional	N/A	99%	99%	36	13	17032040641129				6290	Homeowner	2014	1009	No		Yes	No		49		1349	Landlord/Tenant/Seller				N (North), W (West), City, Lake/Water	5	2	2	0	2	0	2		2	Attached	None	None	Stunning renovated unit in prime Gold Coast location with spectacular unobstructed views of the lake, Lake Shore Drive and the city.   Beautifully remodeled open kitchen with imported granite counters and stainless appliances.   City views from extra large balcony only featured in residences on the top 10 floors.  Walk to Oak Street beach, shopping on Michigan Avenue, and award winning restaurants.  Full amenity building with doorman, gym, indoor pool, sundeck, valet parking, recently updated with new high speed elevators and new hallway on the 49th floor. Tons of closet space and an extra large storage closet right next to the unit.  (Currently an oversized 1 bedroom with plans available to convert back to a 2 bedroom)	$3.3 million in reserves. Special assessment is for the remodel of the entrance. Rendering available. 1 dog up to 25 lbs, 2 cats. Can be rented for 2 yr period. 2 bedroom plan available in "additional info". Addition of an in-unit washer/dryer is possible.		Central Air	Forced Air			No	Dishwasher, Refrigerator, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	1000 Lake Shore Plaza	Marguerite	(312) 944-1057	98			Carpet					Travertine			Travertine	Carpet	Full	Carpet	11X12			12X15	20X18	14X12		12X09	No additional rooms		Separate			Cook	03/17/2016	03/29/2016	03/29/2016	06/09/2016
AT	1000	N	Lake Shore	PLZ	37A	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1964	09141681	CLSD		899000	855000	855000	899000	Conventional	N/A	95%	95%	121	42	17032040641095				13140.53	Homeowner, Senior	2014	1981	No		No	No		37		2500	Other				N (North), E (East), W (West), City, Lake/Water, Park	6	2	2	0	2	1	2.1		2	Attached	None	None	MAGNIFICENT EAST NORTH AND WEST VIEWS. Clears all buildings, 2 pvt outdoor terraces, huge eat-in cooks kitchen, full service building, pool, party room, great exercise room, sun deck, and 24/7 doorman. Large open space. Fantastic opportunity to create a home in the sky!	$3,346,000.00 in reserves. Can only rent for 2 year period. 1 dog, 2 cats. Kitchen was enlarged by taking out the 3rd bedroom, can be convered back to a 3 bedroom unit.		Central Air	Electric, Forced Air, Hot Water/Steam		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	D. Lynn Winters	(314) 944-1055	100			Carpet					Hardwood			Ceramic Tile	Hardwood	Full	Carpet	14X13			16X14	17X16	17X24		12X13	Balcony, Library	Separate Shower, Double Sink, Bidet, Soaking Tub	Combined w/ LivRm			Cook	02/17/2016	03/29/2016	03/29/2016	06/03/2016
AT	1000	N	LAKE SHORE	PLZ	12A	Chicago	Illinois	60611	8008		299	299	138	High Rise (7+ Stories)	55	1964	08982361	CLSD		729000	635000	635000	659900	Cash	N/A	96%	87%	2520	227	17032040641020				12523	Homeowner	2014	1777	No		No	No		12		2400	Estimated					6	3	3	0	3	1	3.1		2	Attached	None	Slab	Prime tier lake views 3 BEDROOMS 3.5 BATHS. GREAT FLOOR PLAN with 2 balconies.  Bring your architect and designer.  Estate sale in top location.  Full amenity building features doorman, indoor pool, great workout room, sundeck and party room.			Central Air	Gas, Forced Air			No	Oven/Range, Dishwasher, Refrigerator			Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Community Specialists	Marguerite	(312) 944-1057				Carpet	Carpet				Parquet			Ceramic Tile	Parquet	Full	Carpet	12X15	12X15		23X14	30X17	12X10		16X17	No additional rooms		Separate			Cook	07/14/2015	02/25/2016	02/25/2016	05/31/2016
AT	1000	N	LAKE SHORE	PLZ	23B	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1964	09145795	CLSD		879000	845000	845000	879000	Cash	N/A	96%	96%	172	32	17032040641054				12523	Homeowner	2014	1865	No		No	No		23		2100	Estimated				S (South), E (East)	6	2	2	0	2	1	2.1	0	2	Attached	None	None	SPACIOUS,OPEN & BEAUTIFULLY RENOVATED 2BR/2.5BA PLUS A DEN, S/E CORNER HOME W/SPECTACULAR LAKE & CITY VIEWS FROM EVERY ROOM. REDONE W/ NEUTRAL FINISHES. OPEN KITCHEN, OAK FLOORS, BALCONY OVERLOOKING OAK ST BEACH/LAKE. SPACIOUS ROOM SIZES, ABUNDANT CLOSET SPACE. FULL AMENITY BLDG FEAT POOL, EXERCISE RM, PARTY RM, SUNDECK PARKING FOR 2 CARS+GUEST PKNG AVAIL.			Central Air	Gas, Forced Air, Baseboard, Radiant		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Community Specialists	Marguerite	(312) 944-1057				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	15X13			20X13	18X18	17X10		18X13	Den		Combined w/ LivRm	Balcony, End Unit		Cook	02/22/2016	03/24/2016	03/24/2016	05/18/2016
AT	1000	N	Lake Shore	DR	702	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	23	UNK	09152508	CLSD		287000	270000	270000	287000	Conventional	N/A	94%	94%	185	9	17032040631040				2803.74		2014	1020	No		No	No		7		1200	Estimated				N (North), E (East), W (West)	4	2	2	0	2	0	2		1	Attached	None	None	Location at its finest, walk to shops, dining, lake, and park. This Gold Coast two bedroom corner unit is perfect for an in-town or year round home.  This spacious condo offers lake views, storage, sun deck and 24 hour doorman.	Easy to show on short notice		3+ (Window/Wall Unit), Zoned	Radiant, Indv Controls		Hardwood Floors	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Common Insurance, Security, Doorman, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Draper & Kramer	Paulina Stepney	(312) 943-1000				Parquet									Parquet	Full	Parquet	14X12			17X13	25X15	12X9			No additional rooms		Combined w/ LivRm			Cook	03/01/2016	03/09/2016	03/09/2016	05/11/2016
