Street #	Str Name	Sfx	Unit #	City	State	Zip	Subdivision	TYP	MLS #	Stat	Orig List Pr	List Price	LP/SP	SP:OLP	SP:LP	Closed Date	Contract Date	MT	LMT	Taxes	As/Asc Dues	Yr Blt	# Rms	All Beds	# Full Baths	# Half Baths	ASF	Acreage	Exposure	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	GS Dist	HS Dist	FIN	Short Sale/Foreclosed/Court Approved	PIN	Remarks	Agent Remarks	# Parking Spaces	% Common	Air	AAG	Com Ar Amen	Can Owner Rent	Heat/Fuel	Interior Property Features	Is Parking Included in Price?	Appliances	Management Company	Management Contact Name	Management Phone	MAF	Master Association Fee($)	Model	Parking Fee/Lease $	Sold Pr	Spec Assess	Special Service Area	Special Service Area Fee	SF Source	Tax Exemps	Tax Year	Tot # Units	Total SF	Unit Fl No	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Aprx Total Fin SF	Amen	Asses Incl	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Main SF	Mast Bd Bth	Mast Bd Flr	Off Mkt Dt	Baths	Type DE/AT
800	MICHIGAN	AVE	3002	Chicago	Illinois	60611		AT	08476841	CLSD	2595000	2495000	2310000	89%	93%	12/18/2014	09/03/2014	1308	311	38545.75	1683	UNK	7	3	3	1	3024		S (South), E (East), W (West), City, Lake/Water	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181031	PANORAMIC SOUTH, EAST, CITY & SUNSET VIEWS FROM THIS 3100 SF PARK TOWER HOME. FINEST FINISHES FEATURING PRISTINE HARDWOODS, COVE MOLDINGS, AND A BEAUTIFUL FIREPLACE. SOUTH FACING KITCHEN W/BREAKFAST AREA, COOKS APPLIANCES AND A TRUE LAUNDRY ROOM. SUMPTUOUS MASTER SUITE W/HUGE CLOSET SPACE & NEWLY REDONE BATH. 2 BEAUTIFUL GUEST SUITES, FAMILY ROOM & HUGE EAST FACING TERRACE. 1 DEEDED PARKING SPACE INCLUDED & STORAGE.				Central Air		Door Person, Elevator, Exercise Room, Sundeck, Pool-Indoors, Restaurant, Valet/Cleaner		Electric	Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal	SUDLER PROPERTY MANAGEMENT	LINDSEY	(312) 587-3280	No				2310000	No	No		Estimated		2012	117		30	Carpet	Carpet				Water, Parking, Common Insurance, Doorman, TV/Cable, Pool, Exterior Maintenance, Scavenger, Snow Removal			Hardwood		Hardwood	Hardwood	Hardwood		Full	Carpet	09/03/2014	3.1	Condo
800	Michigan	AVE	2701	Chicago	Illinois	60611		AT	08720582	CLSD	3200000	3200000	3000000	94%	94%	10/30/2014	10/02/2014	30	30	46255.10	1988	2000	8	3	3	1	3197		S (South), E (East), City, Lake/Water	0	1	Attached	None	None	299	299	Cash	N/A	17032310181021	Stunning 3 bedroom, 3.1 bath, 3197 SQFT residence at Park Hyatt with spectacular east-facing lake views from all but one room. HDWD FLRS throughout. Chef's kit w/42" cabs, 2 fridge, wine cooler. Large FR adjoins kit. Gracious master suite w/built-ins, WIC, and sumptuous master bath w/jetted tub & sep shower. 150 SQFT balcony. Enjoy hotel amenities. 1 gar pkg space incl in price.	DO NOT USE SHOWING ASSIST. SEE "ADDITIONAL INFORMATION" FOR FLOOR PLAN. **NO SHOWINGS 10/2 - 10/6**			Central Air		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Restaurant, Sauna		Electric, Baseboard	Hardwood Floors, Laundry Hook-Up in Unit	Yes		SUDLER	SHELLY OR LINDSAY	(312) 587-3280	No				3000000	No	No		Plans		2012	117		27						Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Snow Removal									Full		10/02/2014	3.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	4703	Chicago	Illinois	60611	PARK TOWER	AT	08718607	CLSD	1695000	1565000	1400000	83%	89%	10/20/2014	10/02/2014	29	29	22799	1095	2000	5	2	2	1	1986		N (North), W (West)	1	1	Attached	None	None	299	299	Cash	N/A	17032310181080	PARK TOWER NW TIER W/INCREDIBLE LAKE/CITY VIEWS. OPEN FLR PLAN LIVING/DINING ROOMS COMBO HAS A GAS FRPL. GOURMET KITCHEN BOASTS SS & GRANITE. LAUNDRY RM W/BOSCH W/D. MSTR BTH HAS NEW DOUBLE VANITY. SOLAR SHADES THRUOUT. 1 GARAGE SPACE INCLUDED IN PRICE. ENJOY AMENITIES OF THE PARK HYATT HOTEL FROM ROOM SERVICE, CONCIERGE SERVICE, NOMI & SPA HEALTH CLUB W/A PAID MEMBERSHIP. PERFECT PIED A TERRE OR PERMANENT RESIDENCE.	PARKING SPACE 88 INCLUDED. $10,000 BONUS TO BUYERS AGENT FOR ACCEPTED CONTRACT BY OCT, 31 2014.			Central Air		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Restaurant, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Yes	Electric, Zoned	Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, 1st Floor Full Bath, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, All Stainless Steel Kitchen Appliances	SUDLER	OFFICE MANAGER	(312) 587-3280	No				1400000	No	No		Estimated	None	2013	117		47	Carpet					Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal			Hardwood			Hardwood	Hardwood		Full	Carpet	10/02/2014	2.1	Condo
800	MICHIGAN	AVE	3501	Chicago	Illinois	60611	PARK TOWER	AT	08011305	CLSD	6000000	5300000	4850000	81%	92%	02/17/2014	11/16/2013	621	621	56291.84	2856	2000	11	4	3	1	5250		S (South), E (East), W (West), City, Lake/Water	1	2	Attached	None	None	299	299	Conventional	N/A	17032310181045	ELEGANCE & LUXURY ABOUND IN THIS 5250 SF HOME. MAGNIFICENT SWEEPING EAST,SOUTH & WEST VIEWS. CUSTOM CABS T/O,GRACIOUS FLR PLAN FOR ENTERTAINING,HW FLRS,KIT W/HUGE ISLAND,2 BRK BARS,BRK RM,MEDIA RM W/EXCEPTIONAL LRG DROP DOWN SCREEN,SURROUND SOUND T/O,CHERRY PANELED LIB,WET BAR IN GAME RM W/WINE COOLER/REFRIG DRAWERS,UV PROTECTION ON WINDOWS,2 LG. WIC’S IN MSTR BDRM,SE TERRACE,2 SIDE/SIDE PKG SPACES INCL. EXCLUSIONS.	EXCLUSIONS: DRAPERIES, CHANDELIERS: DINING ROOM, LIBRARY, GAME RM, FOYER. PRIOR TO SHOWING A PRE-APPROVAL/PROOF OF FUNDS WITH DOCUMENTATION MUST BE SUBMITTED TO LISTING AGENT. RESERVES: $1,134M PKG#172 TAXES $412.43 EACH			Central Air				Gas, Indv Controls	Sauna/Steam Room, Bar-Wet, Hardwood Floors, 1st Floor Laundry	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator	SUDLER MGMT	SHELLEY CASTELLANO	(312) 587-3280	No				4850000	No	No		Builder	Homeowner	2011	117		35	Carpet	Carpet	Carpet			Heat, Water, Common Insurance, Security, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal			Hardwood	Humidifier, Security System, Fire Sprinklers, CO Detectors, Ceiling Fan	Hardwood	Stone	Hardwood		Full	Carpet	11/16/2013	3.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	4001	Chicago	Illinois	60611		AT	08364975	CLSD	3499000	3499000	3000000	86%	86%	02/10/2014	01/07/2014	514	212	49008.39	1862	2000	7	2	2	1	3225		S (South), E (East), Lake/Water	1	2	Attached	None	None	299	299	Conventional	N/A	17032310181059	Totally customized 2 BR 2.1BA luxurious home with family room & office. Concrete & wood floors. Extensive cherry built-ins thruout. No detail left undone. Lutron lite system & Creston audio visual. Fabulous east views from every room. Price includes 2 pkg spaces. Amenities of the Park Hyatt Hotel.	GARAGE TAX $1,920.			Central Air			Yes	Electric, Baseboard		Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal	.	.	(000) 000-0000	No				3000000	No	No		Estimated	Homeowner	2011	117		40						Water, Gas, Common Insurance, Doorman, Exterior Maintenance, Scavenger									Full		01/07/2014	2.1	Condo
800	MICHIGAN	AVE	5502	Chicago	Illinois	60611	PARK TOWER	AT	08283307	CLSD	4900000	4499000	4100000	84%	91%	09/23/2013	08/06/2013	156	156	44530.89	2446	2000	7	3	3	1	4200		N (North), E (East), W (West), Lake/Water	2	2	Attached	None	None	299	299	Conventional	N/A	17032310181100	This home is pure perfection featuring grand entry, limestone floors, electronic blinds, 2 fireplaces & breathtaking views of the E, N, & W. Elegant master suite w/great closets, stunning bath w/ freestanding tub & onyx shower. Gourmet kitchen steps from lrg terrace. Family room has wood paneling & cove ceiling. 3 ensuite bdrms. Amazing attention to detail. 2 side by side garage spaces included in price. A must see!!	Enjoy amenities of the famed Park Hyatt Hotel from room service, concierge service, NOMI and Spa Health Club with your membership. PLEASE CLICK ON ADDITIONAL INFORMATION FOR FLOORPLAN AND DISCLOSURES.			Central Air, 2 Separate Systems		Door Person, Elevator, Storage, Service Elevator	Yes	Electric	Bar-Wet	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal	Sudler	Lindsay/Shelly	(312) 587-3280	No				4100000	No	No		Estimated	Homeowner	2011	117		55	Stone	Stone				Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Stone		Stone	Stone	Stone		Full	Carpet	08/06/2013	3.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	2703	Chicago	Illinois	60611	Park Tower	AT	08322842	CLSD	1400000	1299000	1260000	90%	97%	08/09/2013	06/27/2013	368	67	19433	939	2000	5	2	2	1	2052		S (South), W (West)	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181023	Park Tower is among the most luxurious buildings in Chicago. This stunning 2 bedroom 2.5 Bath unit is upgraded with the finest finishes. Beautiful open kitchen, rich wood floor, master suite featuring large walk-in closets, & spa like bathroom. Gorgeous views. Enjoy 5* amenities of the renowned Part Hyatt,restaurant,bar, many more. Parking is additional.	Parking #83 additional. Assesment $90 Storage #5			Central Air		Door Person, Elevator, Exercise Room, Storage, Pool-Indoors, Receiving Room, Service Elevator	Yes	Electric, Baseboard, Zoned		No	Oven-Double, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal	Sudler	Shelly Castellano	(312) 587-3280	No				1260000	No	No		Builder	None	2011	117		27	Hardwood					Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Scavenger, Snow Removal			Hardwood			Hardwood	Hardwood		Full	Hardwood	06/27/2013	2.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	5302	Chicago	Illinois	60611	PARK TOWER	AT	08067655	CLSD	2395000	2395000	2000000	84%	84%	03/04/2013	02/05/2013	267	267	24882.86	1323	2000	5	2	1	1	2128		N (North), S (South), E (East), City, Lake/Water, Park	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181095	The only game in town for the perfect Pied-a-terre! One of a kind 2128 sf 2BD/1.5BA 13x10 terrace! Classically designed;expertly executed. Custom cabinetry and millwork throughout the unit. No detail forgotten.BEST VIEWS FROM NORTHEAST CORNER! Cashmere white granite master bath suite w/ separate WC. Live the elegant Park Tower lifestyle w/ NoMi Club, room service, spa. Parking/storage included:P66 & S76. PERFECTION!	This is a very unique Park Tower residence! Perfect for discerning buyers. Parking space has attached store room for added convenience.			Central Air, Zoned, 2 Separate Systems		Storage, Health Club, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Whirlpool, Sidewalks, Street Lights, Street Paved, Other	Yes	Electric, Baseboard, Indv Controls, Zoned	Bar-Wet, Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, 1st Floor Full Bath	Yes	Microwave, Dishwasher, High End Refrigerator, Wine Cooler/Refrigerator	Sudler Property Mgmt.	Lindsay	(312) 587-3280	No				2000000	No	No		Other	Homeowner	2010	117		53	Hardwood					Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal			Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Hardwood	Hardwood		Full	Hardwood	02/05/2013	1.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	3603	Chicago	Illinois	60611	PARK TOWER	AT	08120783	CLSD	1495000	1495000	1400000	94%	94%	03/01/2013	12/15/2012	146	146	19231	1050	2000	5	2	2	1	2050		S (South), W (West)	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181049	Stunning 2 Bed/2.5 Bath Home at the Iconic Park Tower Residences. Completely Renovated with Rich Wood Millwork, Built-Ins, Window Seats with Storage, Cooks Kitchen, Wolf, SubZ, Wine Cooler, Marble Counters & Backsplash. Master Bath all Stone, Jacuzzi Tub & Separate Shower. Hardwood Floors, Stone and Abundant Storage Throughout. Coveted SW Corner with Breathtaking Views of the City. Park 80K Add. A Must See!	Location, Location, Location!  Enjoy the Sophisticated Lifestyle of Park Tower, NoMi Club, Spa and 24/7 Room Service. Some Exceptions, Ask Agent.  Please call Robyn * 312.961.2639 or e-mail rlbrooks@rubloff.com			Central Air, Zoned		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator		Forced Air, Indv Controls, Zoned	Hardwood Floors	Yes	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Disposal, Wine Cooler/Refrigerator	Sudler	Shelly Castellano	(312) 587-3280	No				1400000	No	No		Estimated	Homeowner	2011	117		36	Hardwood					Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	80000		Hardwood	Humidifier, TV-Dish, Fire Sprinklers, CO Detectors	Hardwood	Hardwood	Hardwood		Full	Carpet	12/15/2012	2.1	Condo
800	Michigan	AVE	4103	Chicago	Illinois	60611		AT	07994393	CLSD	1349000	1279000	1200000	89%	94%	01/18/2013	12/14/2012	977	307	18075.17	1003	2000	5	2	2	1	2000		N (North), W (West)	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181064	**HIGHEST FLR, BEST-PRICED,** SENSATIONAL 2BR, 2.5 BATHS!  PREM. NW CORNER W/ SPECTACULAR SKYLINE, LAKE, PARK & SUNSET VIEWS! RICH WALNUT STAINED FLRS. ELEGANT, BRAND NEW MASTER BATH W/ 18X18 LIGHT STONE AND MOSAIC ACCENTS.  POSH FIXTURES! GORGEOUS CHEF'S KIT., SOPHISTICATED CUSTOM MILLWORK, ELEGANT FINISHES! *FIVE STAR* PARK HYATT'S SERVICES & AMENITIES, LIFESTYLE! ACCLAIMED 5*NOMI REST. INC. 1 PRKG	JUST RENOVATED MASTER BATH AND MEDIUM RICH WALNUT FLOORS THROUGHOUT. MASTER BATH W/ 18X18 LIGHT NEUT. MARBLE, MOSAIC ACCENTS AND ENTIRE HOME IS ABSOLUTELY STUNNING AND TURN-KEY!!			Central Air		Bike Room/Bike Trails, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Yes	Other	Hardwood Floors, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal	SUDLER	TIM BULGAR	(312) 587-3280	No				1200000	No	No		Builder	Homeowner, Senior	2010	117		41	Hardwood					Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood	Humidifier, TV-Dish, CO Detectors		Hardwood	Hardwood		Full	Hardwood	12/14/2012	2.1	Condo
800	MICHIGAN	AVE	5303	Chicago	Illinois	60611		AT	08166593	CLSD	1270000	1150000	1100000	87%	96%	12/28/2012	11/24/2012	262	62	20337.93	1240	2000	4	1	1	1	0		N (North), W (West), City, Lake/Water	0	1	Attached	None	None	299	299	Cash	N/A	17032310181096	Park Tower: unobstructed views from Chicago's most prestigious condominium and 5* Hotel. On the 53rd floor, the owner of this very unique, totally reconfigured unit spent over $500K on the finest materials, to convert 2050sqft 2BR to a very large 1BR, with abundant closet space. This unit could be combined with 5302 facing N/E for a total of 4100 Sqft. Enjoy all of Park Hyatt’s 5* amenities. Parking additional.	NOTE: This unit is configured as a 1 bedroom.  Very motivated seller!  parking adtl $80k			Central Air, Zoned		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, Other	Yes	Electric	Elevator, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal	Sudler	Shelly Castellano	(312) 587-3280	No				1100000	No	No		Not Reported	None	2011	117		53						Water, Common Insurance, Security, Doorman, TV/Cable, Scavenger, Snow Removal			Other	Humidifier, TV-Cable, Security System			Other		Full		11/24/2012	1.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	3803	Chicago	Illinois	60611		AT	08238965	CLSD	1650000	1650000	1650000	100%	100%	12/27/2012	12/26/2012	1	1	19633.91	1071	2000	6	2	2	1	2050		W (West)	1	1	Attached	None	None	299	299	Cash	N/A	17032310181055	Stunning Residence at the Luxurious Park Tower. Extraordinary Views From Every Window of the City & Breathtaking Sunsets. Recently Updated Kitchen & Baths, Custom Designed, Rich Finishes,Mahogany Flrs, Custom Woodwork, Built-ins, Window Seats, Ernestomeda Open Kitchen, Quartz Island, Gaggenau Refigerator, Wine Cooler, Oven & Cooktop, Miele, Master Bath, Soaking Tub, Large Shower, Limestone Throughout. Art Lighting.	Premier Parking Included. Agent Owned. Sold Before Print.			Central Air		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator		Zoned	Hardwood Floors	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal	NA	NA	(555) 555-5555	No				1650000	No	No		Estimated		2011	117		38						Water, Parking, Doorman, TV/Cable, Exterior Maintenance, Scavenger				Humidifier, TV-Dish					Full		12/26/2012	2.1	Condo
800	MICHIGAN	AVE	2002	Chicago	Illinois	60611		AT	08144823	CLSD	1375000	1375000	1275000	93%	93%	12/05/2012	10/30/2012	115	68	19,968	1050	2000	6	2	2	1	2052		S (South), E (East), W (West), Lake/Water		1	Attached	None	None	299	299	Conventional	N/A	17032310181002	Take advantage of Park Hyatt.  Terrace unit (15x5), completely renovated, 2BR 2.5 bath. Enjoy state of the art gourmet kitchen, beautiful designer finishes: all marble baths, 4"oak floors, high ceilings, sound system, motorized blinds throughout, and custom built-ins. Garage parking included. 5 star Park Hyatt hotel amenities. Pool, health club, & restaurant. Walking distance to everything.	Parking #137 included. Storage C5011			Central Air		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Indoors, Restaurant, Service Elevator	Yes	Electric		Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator	Sudler	Shelly Castellano	(312) 587-3280	No				1275000	No	No		Builder	None	2010	117		20	Carpet					Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood	Humidifier		Hardwood	Hardwood		Full	Carpet	10/30/2012	2.1	Condo
800	Michigan	AVE	66PH	Chicago	Illinois	60611	PARK TOWER	AT	08221404	CLSD	15000000	15000000	15000000	100%	100%	11/16/2012	09/03/2012	1	1	109373	5372	2000	9	3	4	5	7900		N (North), S (South), E (East), W (West), City, Lake/Water, Park		3	Attached	None	None	299	299	Cash	N/A	17032310181116	Sold before print!   Park Tower full floor Penthouse residence features 16’ ceilings & 360 degree panoramic views. Approximately 7900 square feet of living space, plus a 44'x15' private terrace space.	Room sizes are suggested only on approximate measurements.			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Business Center, Curbs/Gutters, Sidewalks, Street Lights, Street Paved, Other	Yes	Electric, Baseboard		Yes		Sudler	Lindsay	(312) 587-3280	No				15000000	No	No		Builder	None	2011	117		66						Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other									Full		11/16/2012	4.5	Condo, High Rise (7+ Stories), Penthouse
800	Michigan	AVE	2601	Chicago	Illinois	60611	Park Tower	AT	07769002	CLSD	5750000	5750000	4900000	85%	85%	07/09/2012	06/04/2012	431	431	54914.97	2741	2000	9	3	3	1	5239		S (South), E (East), W (West), City, Lake/Water, Park	2	2	Attached	None	None	299	299	Cash	N/A	17032310181019	Residences of the Park Tower. Enjoy gorgeous lake and city views from this unique elegant home that reflects timeless beauty  with modern luxuries. The spacious floor plan features a grand living room and dining room, a media room, a stunning De Giulio gourmet kitchen and terrace, 3 spacious bedroom suites including the exquisite Master suite. Enjoy all of the 5-star services and amenities of the Park Hyatt.	An opportunity to own a one of a kind 5239 sqft custom designed residence in the Park Tower.			Central Air, Zoned		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Curbs/Gutters, Sidewalks, Street Lights, Street Paved		Electric, Indv Controls, Zoned	Bar-Wet, Laundry Hook-Up in Unit, Storage	Yes	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances	Sudler	Brook Stoltz	(312) 587-3280	No				4900000	No	No		Builder	Homeowner, Senior	2010	117		26	Carpet	Carpet				Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Marble			Marble	Marble		Full	Marble	06/04/2012	3.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	4303	Chicago	Illinois	60611		AT	08032845	CLSD	1489000	1389000	1250000	84%	90%	07/06/2012	05/30/2012	59	59	19061.37	1008	2000	6	2	2	1	2000		N (North), W (West)		1	Attached	None	None	299	299	Cash	N/A	17032310181070	High flr NW corner 2000sf condo at the prestigous Park Tower. Formal entry w/custom millwork. Outstanding vws of lake & city. Flexible area perfect for computer center, watching tv or relaxing. Wet bar. Custom built-ins throughout. 1 car garage included in price.  Available unfurnished and Also available furnished $5900/mo.				Central Air		Door Person, Elevator, Storage, Health Club, On Site Manager/Engineer, Receiving Room, Restaurant		Electric	Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Dishwasher, Refrigerator, Washer, Dryer	Sudler	Shelly	(312) 587-3280	No				1250000	No	No		Builder	None	2010	117		43	Hardwood					Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood		Hardwood	Hardwood	Hardwood		Full	Hardwood	05/30/2012	2.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	3903	Chicago	Illinois	60611	PARK TOWER	AT	07897437	CLSD	1500000	1325000	1272500	85%	96%	05/29/2012	04/20/2012	228	228	19633.91	1273	2000	6	2	2	1	0		S (South), W (West), City	1	1	Attached	None	None	299	299	Cash	N/A	17032310181058	Park Tower is among the most luxurious buildings in Chicago. This stunning 2 bedroom unit is upgraded with the finest finishes. Smart home technology including integrated audio, TVs & motorized shades.  Beautiful open kitchen, rich Santos Mahogany floors, & a master suite featuring 2 large walk-in closets, & spa like bathroom. Gorgeous sunset views. Enjoy all of the amenities of the renowned Part Hyatt! Parking adtl	Parking #007 $125,000.00. Storage #45			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Service Elevator, Curbs/Gutters, Street Lights, Street Paved, Other	Yes	Electric, Baseboard, Indv Controls	Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal	Sudler	Tim Bulger- manager	(312) 587-3280	No				1272500	No	No		Not Reported	Homeowner	2010	117		39	Carpet					Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Lake Rights	125000		Hardwood	Fire Sprinklers, CO Detectors		Hardwood	Hardwood		Full	Carpet	04/20/2012	2.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	2002	Chicago	Illinois	60611		AT	07989413	CLSD	1349000	1349000	1200000	89%	89%	05/24/2012	04/09/2012	273	64	19968.87	1040	2000	6	2	2	1	2052		S (South), E (East), W (West), Lake/Water		1	Attached	None	None	299	299	Conventional	N/A	17032310181002	STUNNING RENOVATION IN CHGO'S PARK TOWER. ONLY SW CORNER 2052 SF 2BD W/TERRACE. OPEN FLOOR PLAN GREAT FOR ENTERTAINING. CUSTOM CABINETRY CREATES GREAT STORAGE. ELECTRONIC BLINDS THROUGHOUT. TERRACE OFF LIVING RM W/LIGHTED GLASS PANELS & IPE WOOD DECKING. 2YR NEW KITCHEN W/ALL HIGH END APPLIANCES. PRICE INCLUDES GARAGE & STORAGE. BRING YOUR MOST DISCERNING BUYERS.				Central Air		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Pool-Indoors, Restaurant, Service Elevator	Yes	Electric		Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator	SUDLER	TIM BULGAR	(312) 587-3280	No				1200000	No	No		Other	None	2010	117		20	Carpet					Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood	Humidifier		Hardwood	Hardwood		Full	Carpet	04/09/2012	2.1	Condo
800	Michigan	AVE	3703	Chicago	Illinois	60611		AT	07950667	CLSD	1289990	1289990	1200000	93%	93%	03/23/2012	02/16/2012	81	81	19887.37	1003	2000	5	2	2	0	2033		N (North), W (West)	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181052	SPACIOUS 2 BED, 2 BATH, 2,033 SQFT CONDO AT PARK TOWER WITH EXQUISITE LAKE & CITY VIEWS. HIGHLIGHTS: CUSTOM ALDERWOOD MILLWORK THROUGHOUT, POGGENPOHL KITCHEN, SS THERMADOR STOVE & SUBZERO, CUSTOM WET BAR W/WINE COOLER, MAPLE FLOORS, MARBLE BATHS, BUILT-IN SPEAKERS/SURROUND SOUND, RECESSED LIGHTING, AMPLE STORAGE. PARK HYATT AMENITIES. 1 GARAGE SPACE INCL IN PRICE.				Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator		Electric	Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances				No				1200000	Yes	No		Plans	None	2010	117		37						Heat, Air Conditioning, Water, Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal									Full		02/16/2012	2	Condo, High Rise (7+ Stories)
